"book_id","authors","original_publication_year","title","language_code","small_image_url","price","description"
1433,Ruth Ware,2016,The Woman in Cabin 10,eng,https://images.gr-assets.com/books/1465878007s/28187230.jpg,18.88,"Originally published: Great Britain: Harvill Secker, 2016."
1371,Dan Ariely,2007,Predictably Irrational: The Hidden Forces That Shape Our Decisions,en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,12.73,"Why do our headaches persist after we take a one-cent aspirin but disappear when we take a fifty-cent aspirin? Why do we splurge on a lavish meal but cut coupons to save twenty-five cents on a can of soup? When it comes to making decisions in our lives, we think we're making smart, rational choices. But are we? In this newly revised and expanded edition of the groundbreaking New York Times bestseller, Dan Ariely refutes the common assumption that we behave in fundamentally rational ways. From drinking coffee to losing weight, from buying a car to choosing a romantic partner, we consistently overpay, underestimate, and procrastinate. Yet these misguided behaviors are neither random nor senseless. They're systematic and predictable—making us predictably irrational."
1373,Lynne Reid Banks,1980,"The Indian in the Cupboard (The Indian in the Cupboard, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17.6,
1374,"Robert Jordan, Brandon Sanderson",2012,"A Memory of Light (Wheel of Time, #14)",eng,https://images.gr-assets.com/books/1336055749s/7743175.jpg,17.46,"In the conclusion to the ""Wheel of Time"" series, all of humanity is in peril as Rand al'Thor moves forward to break the seals on the Dark One's prison and the Last Battle will determine the fate of the world."
1375,Jesse Andrews,2012,Me and Earl and the Dying Girl,en-US,https://images.gr-assets.com/books/1337216932s/12700353.jpg,9.23,
1376,Jeff Kinney,2010,"The Ugly Truth (Diary of a Wimpy Kid, #5)",en-US,https://images.gr-assets.com/books/1332046095s/7823678.jpg,21.06,
1378,Simon Winchester,1998,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",eng,https://images.gr-assets.com/books/1407110918s/25019.jpg,21.07,
1379,"James Patterson, Andrew Gross",2002,"2nd Chance (Women's Murder Club, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,19.05,
1380,Art Spiegelman,1986,"The Complete Maus (Maus, #1-2)",en-GB,https://images.gr-assets.com/books/1327354180s/15195.jpg,16.86,
1381,Jasper Fforde,2001,"The Eyre Affair (Thursday Next, #1)",en-US,https://images.gr-assets.com/books/1445540555s/27003.jpg,16.31,"The collapse of the Soviet Union has opened up a huge consumer market, but how do you sell things to a generation that grew up with just one type of cola? When Tatarsky, a frustrated poet, takes a job as an advertising copywriter, he finds he has a talent for putting distinctively Russian twists on Western-style ads. But his success leads him into a surreal world of spin doctors, gangsters, drug trips, and the spirit of Che Guevera, who, by way of a Ouija board, communicates theories of consumer theology. A bestseller in Russia, Homo Zapiens displays the biting absurdist satire that has gained Victor Pelevin superstar status among today's Russian youth, disapproval from the conservative Moscow literary world, and critical acclaim worldwide."
1382,"Faye Perozich, Anne Rice, John Bolton, Daerick Gröss",1989,Anne Rice's The Vampire Lestat: A Graphic Novel,en-GB,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,15.88,"Travelers from Earth's alternate realities take breaks for dinner at Harry's hamburger joint and relate their experiences to Mitsopoulas, a police officer accustomed to hearing about flying whales and feline vacuum cleaners. Original."
1384,"Dalai Lama XIV, Howard C. Cutler",1998,The Art of Happiness,eng,https://images.gr-assets.com/books/1309287434s/38210.jpg,10.87,
1385,David Mitchell,2014,The Bone Clocks,eng,https://images.gr-assets.com/books/1398205538s/20819685.jpg,21.3,"In a parody of traditional pocket dictionaries, the popular comedian draws on material from his television show ""Blue Collar TV"" to present whimsical redneck definitions for such terms as ""initiate,"" ""masterpieces,"" and ""handsome."""
1386,Anna Quindlen,1998,Black and Blue,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16.62,A collection of photographs and essays provides a journey into the secret world of twins with profiles of thirty-eight sets of twins who speak about their relationships
1388,John Grisham,2004,The Last Juror,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13.51,
1389,Chuck Palahniuk,2003,Diary,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,14.62,
1390,Janet Evanovich,2005,"Eleven on Top (Stephanie Plum, #11)",en-US,https://images.gr-assets.com/books/1166394806s/11003.jpg,14.37,
1391,"Cornelia Funke, Anthea Bell",2005,"Inkspell (Inkworld, #2)",eng,https://images.gr-assets.com/books/1395358683s/28195.jpg,23.43,"When Dustfinger finds a crooked storyteller who can read him back to Inkscape, he leaves his apprentice Farid behind. Farid seeks out Meggie and the two follow him back into the enchanted book. Although a year has passed, not a day goes by without Meggie thinking of Inkheart, the book whose characters became real. But for Dustfinger, the fire-eater brought into being from words, the need to return to the tale has become desperate. When he finds a crooked storyteller with the ability to read him back, Dustfinger leaves behind his young apprentice Farid and plunges into the medieval world of his past. Distraught, Farid goes in search of Meggie, and before long, both are caught inside the book, too. But the story is threatening to evolve in ways neither of them could ever have imagined."
1392,Chuck Klosterman,2003,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",en-US,https://images.gr-assets.com/books/1380742001s/599.jpg,13.61,"Explores a range of modern cultural phenomenon, including Internet pornography, tribute bands, baseball rivalries, and reality television."
1393,Evelyn Waugh,1945,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9.49,
1394,Jim Butcher,2007,"White Night (The Dresden Files, #9)",en-US,https://images.gr-assets.com/books/1309552288s/91475.jpg,19.27,More information to be announced soon on this forthcoming title from Penguin USA.
1465,Chaim Potok,1967,The Chosen,eng,https://images.gr-assets.com/books/1403191327s/187181.jpg,18.82,
1466,"Irving Stone, שמואל שניצר",1958,The Agony and the Ecstasy,eng,https://images.gr-assets.com/books/1327879079s/321552.jpg,19.65,"A novel of Michelangelo who was the creator of David, painter of the Sistine ceiling, and architect of the dome of St. Peter's."
1529,Paulo Coelho,2006,The Witch Of Portobello,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,10.1,"It is the story of Athena, a mysterious young woman born in Romania, raised in Beirut and living in London. Her life is told by the many who knew her well - or hardly at all"
1395,Jessie Burton,2014,The Miniaturist,eng,https://images.gr-assets.com/books/1392415313s/18498569.jpg,20.66,"On a brisk autumn day in 1686, eighteen-year-old Nella Oortman arrives in Amsterdam to begin a new life as the wife of illustrious merchant trader Johannes Brandt. But her new home, while splendorous, is not welcoming. Johannes is kind yet distant, always locked in his study or at his warehouse office–leaving Nella alone with his sister, the sharp-tongued and forbidding Marin. But Nella's life changes when Johannes presents her with an extraordinary wedding gift: a cabinet-sized replica of their home. To furnish her gift, Nella engages the services of a miniaturist–an elusive and enigmatic artist whose tiny creations mirror their real-life counterparts in eerie and unexpected ways... Johannes's gift helps Nella pierce the closed world of the Brandt household. But as she uncovers its unusual secrets, she begins to understand–and fear–the escalating dangers that await them all. In this repressively pious society where gold is worshipped second only to God, to be different is a threat to the moral fabric of society, and not even a man as rich as Johannes is safe. Only one person seems to see the fate that awaits them. Is the miniaturist the key to their salvation...or the architect of their destruction? Enchanting, beautifully written, and exquisitely suspenseful, The Miniaturist is a magnificent story of love and obsession, betrayal and retribution, appearance and truth."
1396,"Margaret Weis, Tracy Hickman",1984,"Dragons of Autumn Twilight  (Dragonlance: Chronicles, #1)",en-US,https://images.gr-assets.com/books/1390668127s/259836.jpg,20.96,
1397,Eoin Colfer,2006,"The Lost Colony (Artemis Fowl, #5)",en-US,https://images.gr-assets.com/books/1360177158s/37586.jpg,22.18,
1398,Scott Westerfeld,2006,"Extras (Uglies, #4)",en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17.66,
1399,John Flanagan,2005,"The Burning Bridge (Ranger's Apprentice, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,12.43,
1400,Deborah Harkness,2014,"The Book of Life (All Souls Trilogy, #3)",eng,https://images.gr-assets.com/books/1389281784s/16054217.jpg,12.14,"The co-author of the National Book Award finalist 102 Minutes traces the efforts of four NYU undergrads to create a privacy-protecting social networking site, an effort that culminated in interpersonal disputes and the suicide of one of the four founders. 40,000 first printing. Tour."
1401,Julia Cameron,1992,The Artist's Way: A Spiritual Path to Higher Creativity,eng,https://images.gr-assets.com/books/1440952332s/615570.jpg,12.83,"""Without The Artist's Way, there would have been no Eat, Pray, Love.” —Elizabeth Gilbert A stunning gift edition of the powerful bestselling book on creativity. The Artist’s Way is one of the bestselling gift books of all time. Beautifully packaged with a slipcase and ribbon, this tenth anniversary gift edition is the ideal gift for loved ones engaged in creative lives."
