ad_channel,dt,impressions,clicks,ad_spend
instagram,2022-03-26,3293,65,1278.8
instagram,2022-03-27,3770,77,1535.2
instagram,2022-03-28,4294,87,1752.4
instagram,2022-03-29,4550,92,1834.0
instagram,2022-03-30,3495,72,1425.8
instagram,2022-03-31,4366,87,1733.4
instagram,2022-04-01,3558,72,1435.6
instagram,2022-04-02,4944,100,1972.6
instagram,2022-04-03,4463,90,1776.2
instagram,2022-04-04,4105,84,1657.6
instagram,2022-04-05,3991,80,1586.6
instagram,2022-04-06,5406,106,2113.4
instagram,2022-04-07,5049,102,2035.4
instagram,2022-04-08,4530,90,1810.4
instagram,2022-04-09,4342,86,1711.4
instagram,2022-04-10,4182,82,1606.4
instagram,2022-04-11,4258,87,1701.2
instagram,2022-04-12,4466,89,1797.6
instagram,2022-04-13,4462,88,1698.0
instagram,2022-04-14,4757,95,1896.2
instagram,2022-04-15,4599,91,1808.8
instagram,2022-04-16,4908,99,1966.4
instagram,2022-04-17,4477,89,1752.8
instagram,2022-04-18,4621,92,1847.2
instagram,2022-04-19,4086,81,1600.4
instagram,2022-04-20,4146,84,1660.2
instagram,2022-04-21,2618,54,1089.0
instagram,2022-04-22,2312,47,926.2
instagram,2022-04-23,3689,74,1468.0
instagram,2022-04-24,4191,84,1669.8
instagram,2022-04-25,4495,91,1788.0
instagram,2022-04-26,4824,98,1972.2
instagram,2022-04-27,4605,93,1857.2
instagram,2022-04-28,4264,85,1683.8
instagram,2022-04-29,4852,96,1914.8
instagram,2022-04-30,3886,78,1519.4
instagram,2022-05-01,4650,92,1840.2
instagram,2022-05-02,4001,81,1585.6
instagram,2022-05-03,4739,96,1920.6
instagram,2022-05-04,4424,87,1751.4
instagram,2022-05-05,4029,80,1610.2
instagram,2022-05-06,4175,85,1697.0
instagram,2022-05-07,4506,90,1818.4
instagram,2022-05-08,4736,97,1904.6
instagram,2022-05-09,4999,99,1941.4
instagram,2022-05-10,4385,88,1753.8
instagram,2022-05-11,5208,106,2067.0
instagram,2022-05-12,4348,89,1757.6
instagram,2022-05-13,4610,90,1792.4
instagram,2022-05-14,4914,99,1976.8
instagram,2022-05-15,4643,92,1859.4
instagram,2022-05-16,4752,94,1872.8
instagram,2022-05-17,4722,95,1922.4
instagram,2022-05-18,5061,103,2009.2
instagram,2022-05-19,3800,79,1568.8
instagram,2022-05-20,4358,88,1741.0
instagram,2022-05-21,4731,95,1840.6
instagram,2022-05-22,4818,98,1929.8
instagram,2022-05-23,4803,99,1921.2
instagram,2022-05-24,4091,82,1625.4
instagram,2022-05-25,5563,111,2189.4
instagram,2022-05-26,4808,96,1923.6
instagram,2022-05-27,4824,97,1918.8
instagram,2022-05-28,4423,89,1759.2
instagram,2022-05-29,4993,100,1975.2
instagram,2022-05-30,4457,89,1776.0
instagram,2022-05-31,3593,71,1450.8
instagram,2022-06-01,3888,77,1532.2
instagram,2022-06-02,4433,90,1792.2
instagram,2022-06-03,5058,102,2040.4
instagram,2022-06-04,4758,94,1877.4
instagram,2022-06-05,4815,96,1912.6
instagram,2022-06-06,4076,82,1656.2
instagram,2022-06-07,4923,98,1954.0
instagram,2022-06-08,4180,82,1627.0
instagram,2022-06-09,5359,109,2169.2
instagram,2022-06-10,4516,91,1794.2
instagram,2022-06-11,4817,99,1990.2
instagram,2022-06-12,4550,91,1825.6
instagram,2022-06-13,4524,90,1785.4
instagram,2022-06-14,3890,77,1539.6
instagram,2022-06-15,4920,101,2012.2
instagram,2022-06-16,4712,95,1871.2
instagram,2022-06-17,5075,101,2022.6
instagram,2022-06-18,4716,95,1895.6
instagram,2022-06-19,5343,107,2141.0
instagram,2022-06-20,4304,87,1716.4
instagram,2022-06-21,4495,90,1810.6
instagram,2022-06-22,4413,88,1726.4
instagram,2022-06-23,5868,116,2307.2
instagram,2022-06-24,4053,81,1619.6
instagram,2022-06-25,4726,95,1920.0
instagram,2022-06-26,4936,98,1987.6
instagram,2022-06-27,5024,100,1971.0
instagram,2022-06-28,4412,89,1794.0
instagram,2022-06-29,4463,90,1790.4
instagram,2022-06-30,5235,107,2138.4
instagram,2022-07-01,5247,106,2112.6
instagram,2022-07-02,4296,88,1767.8
instagram,2022-07-03,5428,111,2181.0
instagram,2022-07-04,5131,103,2052.0
instagram,2022-07-05,4669,93,1837.4
instagram,2022-07-06,5699,114,2321.6
instagram,2022-07-07,5235,106,2051.8
instagram,2022-07-08,4875,98,1973.6
instagram,2022-07-09,4825,97,1907.2
instagram,2022-07-10,5474,111,2234.0
instagram,2022-07-11,5026,101,2038.8
instagram,2022-07-12,4545,91,1832.4
instagram,2022-07-13,5088,104,2059.8
instagram,2022-07-14,5635,111,2158.0
instagram,2022-07-15,4274,86,1725.0
instagram,2022-07-16,6019,122,2437.4
instagram,2022-07-17,5473,108,2166.2
instagram,2022-07-18,4987,101,2000.4
instagram,2022-07-19,4188,84,1639.4
instagram,2022-07-20,5055,101,2019.6
instagram,2022-07-21,5111,104,2068.4
instagram,2022-07-22,4249,87,1756.2
instagram,2022-07-23,4464,90,1781.0
instagram,2022-07-24,5305,106,2110.0
instagram,2022-07-25,5077,103,2028.2
instagram,2022-07-26,4769,98,1895.4
instagram,2022-07-27,4188,83,1671.6
instagram,2022-07-28,4052,82,1640.2
instagram,2022-07-29,5305,108,2123.2
instagram,2022-07-30,4622,93,1883.4
instagram,2022-07-31,4838,98,1968.6
instagram,2022-08-01,4681,96,1919.6
instagram,2022-08-02,5003,101,2009.4
instagram,2022-08-03,5106,103,2022.8
instagram,2022-08-04,5834,119,2337.8
instagram,2022-08-05,4715,94,1861.8
instagram,2022-08-06,5508,113,2276.4
instagram,2022-08-07,5271,107,2147.6
instagram,2022-08-08,4818,96,1928.0
instagram,2022-08-09,5804,116,2319.2
instagram,2022-08-10,4783,95,1873.0
instagram,2022-08-11,4404,89,1782.6
instagram,2022-08-12,4312,89,1795.0
instagram,2022-08-13,5441,110,2204.6
instagram,2022-08-14,5425,109,2203.6
instagram,2022-08-15,4186,85,1709.4
instagram,2022-08-16,5183,104,2052.8
instagram,2022-08-17,4798,96,1928.2
instagram,2022-08-18,5245,107,2136.6
instagram,2022-08-19,5433,107,2111.2
instagram,2022-08-20,5317,106,2104.6
instagram,2022-08-21,5183,101,1987.6
instagram,2022-08-22,4475,90,1811.0
instagram,2022-08-23,5744,117,2340.0
instagram,2022-08-24,5536,110,2191.2
instagram,2022-08-25,5782,116,2345.8
instagram,2022-08-26,6205,123,2456.2
instagram,2022-08-27,6048,121,2414.2
instagram,2022-08-28,5418,108,2169.4
instagram,2022-08-29,5853,118,2349.8
instagram,2022-08-30,6165,126,2499.8
instagram,2022-08-31,5875,118,2321.8
instagram,2022-09-01,4545,92,1864.4
instagram,2022-09-02,5614,112,2225.4
instagram,2022-09-03,5826,119,2375.8
instagram,2022-09-04,4967,100,1959.8
instagram,2022-09-05,5587,113,2256.0
instagram,2022-09-06,5803,115,2296.0
instagram,2022-09-07,5256,106,2095.2
instagram,2022-09-08,5762,116,2306.4
instagram,2022-09-09,5573,113,2274.6
instagram,2022-09-10,5263,107,2123.0
instagram,2022-09-11,4837,98,1907.6
instagram,2022-09-12,5471,111,2196.2
instagram,2022-09-13,5429,109,2194.4
instagram,2022-09-14,5055,100,2008.8
instagram,2022-09-15,6031,123,2385.0
instagram,2022-09-16,4168,84,1693.2
instagram,2022-09-17,5577,111,2187.8
instagram,2022-09-18,5586,110,2191.0
instagram,2022-09-19,6521,129,2570.0
instagram,2022-09-20,4580,92,1844.0
instagram,2022-09-21,6186,123,2458.4
instagram,2022-09-22,5036,102,1980.0
instagram,2022-09-23,5678,114,2270.8
instagram,2022-09-24,3991,81,1639.4
instagram,2022-09-25,4455,90,1795.2
instagram,2022-09-26,5084,102,2034.6
instagram,2022-09-27,5527,112,2203.6
instagram,2022-09-28,5100,103,2027.6
instagram,2022-09-29,5716,113,2231.0
instagram,2022-09-30,5528,113,2230.0
instagram,2022-10-01,6422,129,2565.4
instagram,2022-10-02,4586,93,1886.4
instagram,2022-10-03,5085,102,2021.8
instagram,2022-10-04,5770,116,2301.0
instagram,2022-10-05,4689,94,1900.4
instagram,2022-10-06,5372,109,2193.8
instagram,2022-10-07,4843,97,1922.4
instagram,2022-10-08,6333,123,2461.6
instagram,2022-10-09,5169,103,2036.0
instagram,2022-10-10,5137,103,2037.0
instagram,2022-10-11,5242,109,2180.0
instagram,2022-10-12,4692,94,1876.2
instagram,2022-10-13,5396,107,2143.6
instagram,2022-10-14,5512,111,2194.8
instagram,2022-10-15,5952,121,2444.2
instagram,2022-10-16,5809,117,2370.0
instagram,2022-10-17,6420,130,2618.4
instagram,2022-10-18,5155,104,2070.0
instagram,2022-10-19,4456,89,1784.2
instagram,2022-10-20,4557,90,1818.2
instagram,2022-10-21,4588,93,1839.4
instagram,2022-10-22,6160,122,2490.0
instagram,2022-10-23,5384,108,2153.6
instagram,2022-10-24,5420,109,2177.4
instagram,2022-10-25,4820,96,1929.8
instagram,2022-10-26,4902,100,1976.6
instagram,2022-10-27,4908,98,1937.8
instagram,2022-10-28,5493,109,2124.6
instagram,2022-10-29,6304,126,2462.0
instagram,2022-10-30,6058,120,2407.6
instagram,2022-10-31,4814,96,1859.6
instagram,2022-11-01,5176,103,2066.0
instagram,2022-11-02,5047,100,1982.2
instagram,2022-11-03,5327,110,2164.4
instagram,2022-11-04,4386,88,1763.6
instagram,2022-11-05,5883,117,2334.2
instagram,2022-11-06,4443,89,1809.8
instagram,2022-11-07,5425,108,2138.4
instagram,2022-11-08,4203,84,1650.6
instagram,2022-11-09,5319,108,2136.2
instagram,2022-11-10,5562,113,2235.2
instagram,2022-11-11,5409,109,2213.8
instagram,2022-11-12,6001,120,2330.8
instagram,2022-11-13,5375,107,2135.8
instagram,2022-11-14,4850,98,1914.6
instagram,2022-11-15,5795,118,2372.0
instagram,2022-11-16,4821,97,1949.8
instagram,2022-11-17,4872,97,1933.2
instagram,2022-11-18,4901,97,1912.8
instagram,2022-11-19,4474,90,1804.0
instagram,2022-11-20,5549,112,2227.4
instagram,2022-11-21,5292,107,2148.6
instagram,2022-11-22,5971,119,2373.6
instagram,2022-11-23,4616,95,1895.4
instagram,2022-11-24,6088,120,2416.2
instagram,2022-11-25,4174,84,1679.4
instagram,2022-11-26,5151,104,2042.2
