order_id,order_date,order_amount,order_quantity,client_type
1926,2022-08-22 15:28:08.962987664,97.2,1,corporate
1927,2022-08-22 18:22:55.658552852,84.6,3,individual
1928,2022-08-22 21:17:42.354118040,95.4,3,corporate
1929,2022-08-23 00:12:29.049683228,89.1,1,individual
1930,2022-08-23 03:07:15.745248416,97.2,2,individual
1931,2022-08-23 06:02:02.440813604,81.9,4,individual
1932,2022-08-23 08:56:49.136378792,81.0,2,individual
1933,2022-08-23 11:51:35.831943984,82.8,2,individual
1934,2022-08-23 14:46:22.527509172,85.5,2,individual
1935,2022-08-23 17:41:09.223074360,97.2,3,corporate
1936,2022-08-23 20:35:55.918639548,81.9,2,corporate
1937,2022-08-23 23:30:42.614204736,95.4,4,corporate
1938,2022-08-24 02:25:29.309769924,81.9,2,individual
1939,2022-08-24 05:20:16.005335112,86.4,1,individual
1940,2022-08-24 08:15:02.700900300,98.1,3,individual
1941,2022-08-24 11:09:49.396465488,98.1,4,corporate
1942,2022-08-24 14:04:36.092030676,97.2,2,individual
1943,2022-08-24 16:59:22.787595864,82.8,3,corporate
1944,2022-08-24 19:54:09.483161056,81.0,2,individual
1945,2022-08-24 22:48:56.178726244,95.4,3,corporate
1946,2022-08-25 01:43:42.874291432,89.1,1,corporate
1947,2022-08-25 04:38:29.569856620,90.9,2,individual
1948,2022-08-25 07:33:16.265421808,87.3,3,corporate
1949,2022-08-25 10:28:02.960986996,82.8,3,individual
1950,2022-08-25 13:22:49.656552184,93.6,2,corporate
1951,2022-08-25 16:17:36.352117372,87.3,4,individual
1952,2022-08-25 19:12:23.047682560,83.7,3,individual
1953,2022-08-25 22:07:09.743247748,83.7,2,corporate
1954,2022-08-26 01:01:56.438812940,98.1,3,individual
1955,2022-08-26 03:56:43.134378128,98.1,2,corporate
1956,2022-08-26 06:51:29.829943316,92.7,4,individual
1957,2022-08-26 09:46:16.525508504,90.9,3,individual
1958,2022-08-26 12:41:03.221073692,82.8,2,individual
1959,2022-08-26 15:35:49.916638880,97.2,1,individual
1960,2022-08-26 18:30:36.612204068,87.3,1,corporate
1961,2022-08-26 21:25:23.307769256,95.4,2,corporate
1962,2022-08-27 00:20:10.003334444,85.5,1,corporate
1963,2022-08-27 03:14:56.698899632,81.0,3,individual
1964,2022-08-27 06:09:43.394464824,90.0,1,corporate
1965,2022-08-27 09:04:30.090030012,96.3,1,corporate
1966,2022-08-27 11:59:16.785595200,93.6,2,individual
1967,2022-08-27 14:54:03.481160388,82.8,2,individual
1968,2022-08-27 17:48:50.176725576,98.1,2,corporate
1969,2022-08-27 20:43:36.872290764,91.8,2,corporate
1970,2022-08-27 23:38:23.567855952,92.7,3,corporate
1971,2022-08-28 02:33:10.263421140,98.1,4,individual
1972,2022-08-28 05:27:56.958986328,95.4,1,individual
1973,2022-08-28 08:22:43.654551516,82.8,1,individual
1974,2022-08-28 11:17:30.350116708,87.3,3,individual
1975,2022-08-28 14:12:17.045681896,88.2,2,individual
1976,2022-08-28 17:07:03.741247084,97.2,3,individual
1977,2022-08-28 20:01:50.436812272,89.1,4,individual
1978,2022-08-28 22:56:37.132377460,96.3,4,corporate
1979,2022-08-29 01:51:23.827942648,84.6,3,individual
1980,2022-08-29 04:46:10.523507836,85.5,2,corporate
1981,2022-08-29 07:40:57.219073024,89.1,2,individual
1982,2022-08-29 10:35:43.914638212,89.1,2,individual
1983,2022-08-29 13:30:30.610203400,85.5,1,corporate
1984,2022-08-29 16:25:17.305768592,81.9,4,corporate
1985,2022-08-29 19:20:04.001333780,92.7,3,individual
1986,2022-08-29 22:14:50.696898968,84.6,4,individual
1987,2022-08-30 01:09:37.392464156,97.2,2,individual
1988,2022-08-30 04:04:24.088029344,84.6,3,individual
1989,2022-08-30 06:59:10.783594532,93.6,1,corporate
1990,2022-08-30 09:53:57.479159720,89.1,2,corporate
1991,2022-08-30 12:48:44.174724908,98.1,3,corporate
1992,2022-08-30 15:43:30.870290096,91.8,1,individual
1993,2022-08-30 18:38:17.565855284,93.6,2,corporate
1994,2022-08-30 21:33:04.261420476,81.9,3,corporate
1995,2022-08-31 00:27:50.956985664,91.8,3,individual
1996,2022-08-31 03:22:37.652550852,91.8,2,individual
1997,2022-08-31 06:17:24.348116040,81.9,2,individual
1998,2022-08-31 09:12:11.043681228,85.5,3,corporate
1999,2022-08-31 12:06:57.739246416,83.7,3,corporate
2000,2022-08-31 15:01:44.434811604,93.6,4,corporate
2001,2022-08-31 17:56:31.130376792,82.8,2,individual
2002,2022-08-31 20:51:17.825941980,94.5,4,individual
2003,2022-08-31 23:46:04.521507168,90.0,3,corporate
2004,2022-09-01 02:40:51.217072360,90.9,3,corporate
2005,2022-09-01 05:35:37.912637548,97.2,1,corporate
2006,2022-09-01 08:30:24.608202736,84.6,4,corporate
2007,2022-09-01 11:25:11.303767924,96.3,1,individual
2008,2022-09-01 14:19:57.999333112,97.2,3,corporate
2009,2022-09-01 17:14:44.694898300,84.6,4,corporate
2010,2022-09-01 20:09:31.390463488,81.0,4,individual
2011,2022-09-01 23:04:18.086028676,81.0,1,corporate
2012,2022-09-02 01:59:04.781593864,90.9,3,corporate
2013,2022-09-02 04:53:51.477159052,92.7,1,corporate
2014,2022-09-02 07:48:38.172724244,86.4,3,corporate
2015,2022-09-02 10:43:24.868289432,96.3,4,individual
2016,2022-09-02 13:38:11.563854620,84.6,3,corporate
2017,2022-09-02 16:32:58.259419808,96.3,4,corporate
2018,2022-09-02 19:27:44.954984996,90.9,4,individual
2019,2022-09-02 22:22:31.650550184,87.3,2,corporate
2020,2022-09-03 01:17:18.346115372,82.8,1,individual
2021,2022-09-03 04:12:05.041680560,81.0,4,corporate
2022,2022-09-03 07:06:51.737245748,81.9,1,corporate
2023,2022-09-03 10:01:38.432810936,95.4,4,corporate
2024,2022-09-03 12:56:25.128376128,95.4,2,individual
2025,2022-09-03 15:51:11.823941316,90.0,2,individual
2026,2022-09-03 18:45:58.519506504,83.7,3,corporate
2027,2022-09-03 21:40:45.215071692,94.5,4,individual
2028,2022-09-04 00:35:31.910636880,91.8,1,individual
2029,2022-09-04 03:30:18.606202068,81.0,2,individual
2030,2022-09-04 06:25:05.301767256,81.9,1,corporate
2031,2022-09-04 09:19:51.997332444,90.9,3,individual
2032,2022-09-04 12:14:38.692897632,94.5,2,individual
2033,2022-09-04 15:09:25.388462820,96.3,3,corporate
2034,2022-09-04 18:04:12.084028012,94.5,3,individual
2035,2022-09-04 20:58:58.779593200,84.6,1,corporate
2036,2022-09-04 23:53:45.475158388,96.3,3,corporate
2037,2022-09-05 02:48:32.170723576,89.1,2,corporate
2038,2022-09-05 05:43:18.866288764,91.8,2,individual
2039,2022-09-05 08:38:05.561853952,83.7,3,individual
2040,2022-09-05 11:32:52.257419140,87.3,4,individual
2041,2022-09-05 14:27:38.952984328,86.4,4,individual
2042,2022-09-05 17:22:25.648549516,83.7,3,corporate
2043,2022-09-05 20:17:12.344114704,81.0,4,corporate
2044,2022-09-05 23:11:59.039679896,98.1,2,corporate
2045,2022-09-06 02:06:45.735245084,87.3,1,corporate
2046,2022-09-06 05:01:32.430810272,89.1,3,individual
2047,2022-09-06 07:56:19.126375460,91.8,3,individual
2048,2022-09-06 10:51:05.821940648,87.3,4,individual
2049,2022-09-06 13:45:52.517505836,93.6,4,corporate
2050,2022-09-06 16:40:39.213071024,82.8,1,corporate
2051,2022-09-06 19:35:25.908636212,90.9,1,corporate
2052,2022-09-06 22:30:12.604201400,94.5,2,individual
2053,2022-09-07 01:24:59.299766588,83.7,3,corporate
2054,2022-09-07 04:19:45.995331776,90.9,3,individual
2055,2022-09-07 07:14:32.690896968,83.7,3,individual
2056,2022-09-07 10:09:19.386462156,92.7,3,individual
2057,2022-09-07 13:04:06.082027344,96.3,2,corporate
2058,2022-09-07 15:58:52.777592532,93.6,1,corporate
2059,2022-09-07 18:53:39.473157720,83.7,2,corporate
2060,2022-09-07 21:48:26.168722908,90.0,4,individual
2061,2022-09-08 00:43:12.864288096,96.3,3,corporate
2062,2022-09-08 03:37:59.559853284,81.0,1,corporate
2063,2022-09-08 06:32:46.255418472,91.8,3,corporate
2064,2022-09-08 09:27:32.950983660,89.1,1,individual
2065,2022-09-08 12:22:19.646548852,97.2,3,individual
2066,2022-09-08 15:17:06.342114040,87.3,4,corporate
2067,2022-09-08 18:11:53.037679228,94.5,4,corporate
2068,2022-09-08 21:06:39.733244416,82.8,3,corporate
2069,2022-09-09 00:01:26.428809604,94.5,4,individual
2070,2022-09-09 02:56:13.124374792,92.7,3,individual
2071,2022-09-09 05:50:59.819939980,96.3,1,individual
2072,2022-09-09 08:45:46.515505168,90.0,2,corporate
2073,2022-09-09 11:40:33.211070356,97.2,1,corporate
2074,2022-09-09 14:35:19.906635544,90.9,2,individual
2075,2022-09-09 17:30:06.602200736,81.9,1,individual
2076,2022-09-09 20:24:53.297765924,98.1,1,corporate
2077,2022-09-09 23:19:39.993331112,90.0,1,individual
2078,2022-09-10 02:14:26.688896300,81.9,1,individual
2079,2022-09-10 05:09:13.384461488,81.9,1,corporate
2080,2022-09-10 08:04:00.080026676,87.3,3,corporate
2081,2022-09-10 10:58:46.775591864,88.2,1,individual
2082,2022-09-10 13:53:33.471157052,86.4,1,corporate
2083,2022-09-10 16:48:20.166722240,81.0,1,corporate
2084,2022-09-10 19:43:06.862287428,94.5,1,corporate
2085,2022-09-10 22:37:53.557852620,97.2,3,corporate
2086,2022-09-11 01:32:40.253417808,81.9,3,individual
2087,2022-09-11 04:27:26.948982996,83.7,1,individual
2088,2022-09-11 07:22:13.644548184,89.1,4,individual
2089,2022-09-11 10:17:00.340113372,98.1,4,corporate
2090,2022-09-11 13:11:47.035678560,88.2,1,corporate
2091,2022-09-11 16:06:33.731243748,91.8,4,corporate
2092,2022-09-11 19:01:20.426808936,89.1,1,individual
2093,2022-09-11 21:56:07.122374124,83.7,4,individual
2094,2022-09-12 00:50:53.817939312,88.2,4,corporate
2095,2022-09-12 03:45:40.513504504,98.1,3,individual
2096,2022-09-12 06:40:27.209069692,93.6,2,corporate
2097,2022-09-12 09:35:13.904634880,91.8,1,corporate
2098,2022-09-12 12:30:00.600200068,81.9,2,individual
2099,2022-09-12 15:24:47.295765256,87.3,4,individual
2100,2022-09-12 18:19:33.991330444,95.4,1,individual
2101,2022-09-12 21:14:20.686895632,84.6,1,corporate
2102,2022-09-13 00:09:07.382460820,91.8,1,corporate
2103,2022-09-13 03:03:54.078026008,87.3,4,individual
2104,2022-09-13 05:58:40.773591196,93.6,4,corporate
2105,2022-09-13 08:53:27.469156388,85.5,4,corporate
2106,2022-09-13 11:48:14.164721576,86.4,3,corporate
2107,2022-09-13 14:43:00.860286764,89.1,2,corporate
2108,2022-09-13 17:37:47.555851952,82.8,4,individual
2109,2022-09-13 20:32:34.251417140,89.1,4,corporate
2110,2022-09-13 23:27:20.946982328,98.1,2,corporate
2111,2022-09-14 02:22:07.642547516,90.0,1,individual
2112,2022-09-14 05:16:54.338112704,93.6,2,individual
2113,2022-09-14 08:11:41.033677892,93.6,3,individual
2114,2022-09-14 11:06:27.729243080,83.7,4,corporate
2115,2022-09-14 14:01:14.424808272,86.4,1,individual
2116,2022-09-14 16:56:01.120373460,82.8,1,corporate
2117,2022-09-14 19:50:47.815938648,90.0,2,individual
2118,2022-09-14 22:45:34.511503836,92.7,4,corporate
2119,2022-09-15 01:40:21.207069024,90.9,2,individual
2120,2022-09-15 04:35:07.902634212,93.6,1,corporate
2121,2022-09-15 07:29:54.598199400,81.0,4,individual
2122,2022-09-15 10:24:41.293764588,87.3,2,individual
2123,2022-09-15 13:19:27.989329776,90.0,4,corporate
2124,2022-09-15 16:14:14.684894964,90.9,1,corporate
2125,2022-09-15 19:09:01.380460156,89.1,4,corporate
2126,2022-09-15 22:03:48.076025344,84.6,4,corporate
2127,2022-09-16 00:58:34.771590532,85.5,2,corporate
2128,2022-09-16 03:53:21.467155720,96.3,2,individual
2129,2022-09-16 06:48:08.162720908,95.4,1,individual
2130,2022-09-16 09:42:54.858286096,92.7,4,individual
2131,2022-09-16 12:37:41.553851284,96.3,3,individual
2132,2022-09-16 15:32:28.249416472,96.3,1,corporate
2133,2022-09-16 18:27:14.944981660,94.5,3,corporate
2134,2022-09-16 21:22:01.640546848,97.2,1,individual
2135,2022-09-17 00:16:48.336112040,86.4,2,individual
2136,2022-09-17 03:11:35.031677228,82.8,3,corporate
2137,2022-09-17 06:06:21.727242416,96.3,4,corporate
2138,2022-09-17 09:01:08.422807604,82.8,3,corporate
2139,2022-09-17 11:55:55.118372792,95.4,3,individual
2140,2022-09-17 14:50:41.813937980,92.7,1,individual
2141,2022-09-17 17:45:28.509503168,82.8,4,corporate
2142,2022-09-17 20:40:15.205068356,81.9,3,individual
2143,2022-09-17 23:35:01.900633544,83.7,3,individual
2144,2022-09-18 02:29:48.596198732,86.4,2,corporate
2145,2022-09-18 05:24:35.291763924,90.9,1,individual
2146,2022-09-18 08:19:21.987329112,82.8,1,corporate
2147,2022-09-18 11:14:08.682894300,94.5,2,corporate
2148,2022-09-18 14:08:55.378459488,82.8,3,corporate
2149,2022-09-18 17:03:42.074024676,84.6,3,corporate
2150,2022-09-18 19:58:28.769589864,96.3,4,corporate
2151,2022-09-18 22:53:15.465155052,96.3,3,corporate
2152,2022-09-19 01:48:02.160720240,92.7,4,individual
2153,2022-09-19 04:42:48.856285428,97.2,4,corporate
2154,2022-09-19 07:37:35.551850616,88.2,2,corporate
2155,2022-09-19 10:32:22.247415808,92.7,3,individual
2156,2022-09-19 13:27:08.942980996,82.8,2,individual
2157,2022-09-19 16:21:55.638546184,86.4,2,individual
2158,2022-09-19 19:16:42.334111372,91.8,4,corporate
2159,2022-09-19 22:11:29.029676560,87.3,4,corporate
2160,2022-09-20 01:06:15.725241748,87.3,1,individual
2161,2022-09-20 04:01:02.420806936,81.0,1,corporate
2162,2022-09-20 06:55:49.116372124,93.6,2,corporate
2163,2022-09-20 09:50:35.811937312,96.3,2,individual
2164,2022-09-20 12:45:22.507502500,95.4,2,corporate
2165,2022-09-20 15:40:09.203067688,92.7,2,corporate
2166,2022-09-20 18:34:55.898632880,94.5,1,individual
2167,2022-09-20 21:29:42.594198068,94.5,4,individual
2168,2022-09-21 00:24:29.289763256,82.8,3,individual
2169,2022-09-21 03:19:15.985328444,81.9,3,corporate
2170,2022-09-21 06:14:02.680893632,95.4,2,corporate
2171,2022-09-21 09:08:49.376458820,92.7,2,corporate
2172,2022-09-21 12:03:36.072024008,85.5,1,corporate
2173,2022-09-21 14:58:22.767589196,85.5,4,corporate
2174,2022-09-21 17:53:09.463154384,81.9,4,individual
2175,2022-09-21 20:47:56.158719572,86.4,1,corporate
2176,2022-09-21 23:42:42.854284764,85.5,1,individual
2177,2022-09-22 02:37:29.549849952,89.1,3,corporate
2178,2022-09-22 05:32:16.245415140,89.1,1,individual
2179,2022-09-22 08:27:02.940980328,94.5,4,corporate
2180,2022-09-22 11:21:49.636545516,96.3,4,corporate
2181,2022-09-22 14:16:36.332110704,95.4,4,individual
2182,2022-09-22 17:11:23.027675892,95.4,4,individual
2183,2022-09-22 20:06:09.723241080,88.2,3,individual
2184,2022-09-22 23:00:56.418806268,81.0,3,corporate
2185,2022-09-23 01:55:43.114371456,89.1,1,individual
2186,2022-09-23 04:50:29.809936648,81.0,2,corporate
2187,2022-09-23 07:45:16.505501836,87.3,2,corporate
2188,2022-09-23 10:40:03.201067024,96.3,1,corporate
2189,2022-09-23 13:34:49.896632212,89.1,2,individual
2190,2022-09-23 16:29:36.592197400,89.1,3,individual
2191,2022-09-23 19:24:23.287762588,84.6,2,individual
2192,2022-09-23 22:19:09.983327776,90.9,3,corporate
2193,2022-09-24 01:13:56.678892964,97.2,1,corporate
2194,2022-09-24 04:08:43.374458152,90.0,1,corporate
2195,2022-09-24 07:03:30.070023340,93.6,2,corporate
2196,2022-09-24 09:58:16.765588532,86.4,2,individual
2197,2022-09-24 12:53:03.461153720,90.9,3,individual
2198,2022-09-24 15:47:50.156718908,83.7,2,corporate
2199,2022-09-24 18:42:36.852284096,95.4,4,individual
2200,2022-09-24 21:37:23.547849284,85.5,3,corporate
2201,2022-09-25 00:32:10.243414472,93.6,2,corporate
2202,2022-09-25 03:26:56.938979660,93.6,2,individual
2203,2022-09-25 06:21:43.634544848,93.6,3,individual
2204,2022-09-25 09:16:30.330110036,86.4,4,individual
2205,2022-09-25 12:11:17.025675224,86.4,2,corporate
2206,2022-09-25 15:06:03.721240416,91.8,2,individual
2207,2022-09-25 18:00:50.416805604,90.0,3,individual
2208,2022-09-25 20:55:37.112370792,92.7,3,corporate
2209,2022-09-25 23:50:23.807935980,82.8,1,corporate
2210,2022-09-26 02:45:10.503501168,93.6,3,corporate
2211,2022-09-26 05:39:57.199066356,89.1,4,corporate
2212,2022-09-26 08:34:43.894631544,97.2,1,individual
2213,2022-09-26 11:29:30.590196732,87.3,3,individual
2214,2022-09-26 14:24:17.285761920,93.6,2,corporate
2215,2022-09-26 17:19:03.981327108,83.7,2,individual
2216,2022-09-26 20:13:50.676892300,81.0,4,individual
2217,2022-09-26 23:08:37.372457488,97.2,4,corporate
2218,2022-09-27 02:03:24.068022676,92.7,1,individual
2219,2022-09-27 04:58:10.763587864,97.2,1,individual
2220,2022-09-27 07:52:57.459153052,94.5,4,corporate
2221,2022-09-27 10:47:44.154718240,83.7,2,individual
2222,2022-09-27 13:42:30.850283428,93.6,2,individual
2223,2022-09-27 16:37:17.545848616,95.4,2,individual
2224,2022-09-27 19:32:04.241413804,85.5,1,corporate
2225,2022-09-27 22:26:50.936978992,82.8,3,individual
2226,2022-09-28 01:21:37.632544184,86.4,1,individual
2227,2022-09-28 04:16:24.328109372,93.6,1,corporate
2228,2022-09-28 07:11:11.023674560,81.0,1,corporate
2229,2022-09-28 10:05:57.719239748,82.8,2,individual
2230,2022-09-28 13:00:44.414804936,81.0,3,corporate
2231,2022-09-28 15:55:31.110370124,89.1,1,individual
2232,2022-09-28 18:50:17.805935312,94.5,3,individual
2233,2022-09-28 21:45:04.501500500,93.6,2,corporate
2234,2022-09-29 00:39:51.197065688,84.6,4,corporate
2235,2022-09-29 03:34:37.892630876,82.8,2,corporate
2236,2022-09-29 06:29:24.588196068,93.6,2,corporate
2237,2022-09-29 09:24:11.283761256,88.2,1,corporate
2238,2022-09-29 12:18:57.979326444,82.8,1,individual
2239,2022-09-29 15:13:44.674891632,92.7,2,individual
2240,2022-09-29 18:08:31.370456820,87.3,3,corporate
2241,2022-09-29 21:03:18.066022008,96.3,4,individual
2242,2022-09-29 23:58:04.761587196,86.4,2,corporate
2243,2022-09-30 02:52:51.457152384,94.5,3,individual
2244,2022-09-30 05:47:38.152717572,81.0,2,corporate
2245,2022-09-30 08:42:24.848282760,98.1,3,individual
2246,2022-09-30 11:37:11.543847952,90.9,2,individual
2247,2022-09-30 14:31:58.239413140,94.5,2,corporate
2248,2022-09-30 17:26:44.934978328,89.1,3,individual
2249,2022-09-30 20:21:31.630543516,86.4,1,individual
2250,2022-09-30 23:16:18.326108704,89.1,1,individual
2251,2022-10-01 02:11:05.021673892,82.8,3,corporate
2252,2022-10-01 05:05:51.717239080,84.6,3,individual
2253,2022-10-01 08:00:38.412804268,83.7,2,corporate
2254,2022-10-01 10:55:25.108369456,86.4,2,individual
2255,2022-10-01 13:50:11.803934644,97.2,2,individual
2256,2022-10-01 16:44:58.499499836,81.0,4,individual
2257,2022-10-01 19:39:45.195065024,97.2,3,individual
2258,2022-10-01 22:34:31.890630212,86.4,1,individual
2259,2022-10-02 01:29:18.586195400,86.4,4,individual
2260,2022-10-02 04:24:05.281760588,90.0,2,individual
2261,2022-10-02 07:18:51.977325776,97.2,3,corporate
2262,2022-10-02 10:13:38.672890964,84.6,4,corporate
2263,2022-10-02 13:08:25.368456152,81.0,1,corporate
2264,2022-10-02 16:03:12.064021340,94.5,3,corporate
2265,2022-10-02 18:57:58.759586528,89.1,2,individual
2266,2022-10-02 21:52:45.455151720,87.3,2,individual
2267,2022-10-03 00:47:32.150716908,89.1,2,individual
2268,2022-10-03 03:42:18.846282096,85.5,2,individual
2269,2022-10-03 06:37:05.541847284,97.2,1,corporate
2270,2022-10-03 09:31:52.237412472,90.9,1,corporate
2271,2022-10-03 12:26:38.932977660,81.0,3,corporate
2272,2022-10-03 15:21:25.628542848,84.6,3,corporate
2273,2022-10-03 18:16:12.324108036,90.9,2,corporate
2274,2022-10-03 21:10:59.019673224,98.1,4,corporate
2275,2022-10-04 00:05:45.715238412,87.3,1,individual
2276,2022-10-04 03:00:32.410803604,85.5,1,corporate
2277,2022-10-04 05:55:19.106368792,95.4,4,individual
2278,2022-10-04 08:50:05.801933980,94.5,3,individual
2279,2022-10-04 11:44:52.497499168,84.6,2,individual
2280,2022-10-04 14:39:39.193064356,87.3,3,individual
2281,2022-10-04 17:34:25.888629544,90.9,1,corporate
2282,2022-10-04 20:29:12.584194732,85.5,4,corporate
2283,2022-10-04 23:23:59.279759920,82.8,2,corporate
2284,2022-10-05 02:18:45.975325108,94.5,4,individual
2285,2022-10-05 05:13:32.670890296,85.5,4,corporate
2286,2022-10-05 08:08:19.366455484,95.4,3,corporate
2287,2022-10-05 11:03:06.062020676,95.4,3,individual
2288,2022-10-05 13:57:52.757585864,98.1,3,individual
2289,2022-10-05 16:52:39.453151052,93.6,4,individual
2290,2022-10-05 19:47:26.148716240,90.9,4,individual
2291,2022-10-05 22:42:12.844281428,84.6,1,corporate
2292,2022-10-06 01:36:59.539846616,91.8,3,corporate
2293,2022-10-06 04:31:46.235411804,90.0,2,corporate
2294,2022-10-06 07:26:32.930976992,89.1,1,individual
2295,2022-10-06 10:21:19.626542180,81.0,2,individual
2296,2022-10-06 13:16:06.322107368,95.4,4,individual
2297,2022-10-06 16:10:53.017672560,81.9,3,corporate
2298,2022-10-06 19:05:39.713237748,89.1,3,corporate
2299,2022-10-06 22:00:26.408802936,90.0,3,corporate
2300,2022-10-07 00:55:13.104368124,89.1,3,corporate
2301,2022-10-07 03:49:59.799933312,87.3,1,individual
2302,2022-10-07 06:44:46.495498500,90.9,4,corporate
2303,2022-10-07 09:39:33.191063688,92.7,3,individual
2304,2022-10-07 12:34:19.886628876,92.7,4,individual
2305,2022-10-07 15:29:06.582194064,90.9,2,individual
2306,2022-10-07 18:23:53.277759252,81.9,1,corporate
2307,2022-10-07 21:18:39.973324444,92.7,4,individual
2308,2022-10-08 00:13:26.668889632,90.9,1,corporate
2309,2022-10-08 03:08:13.364454820,90.0,4,individual
2310,2022-10-08 06:03:00.060020008,92.7,3,corporate
2311,2022-10-08 08:57:46.755585196,87.3,3,individual
2312,2022-10-08 11:52:33.451150384,81.0,3,corporate
2313,2022-10-08 14:47:20.146715572,81.0,3,corporate
2314,2022-10-08 17:42:06.842280760,90.9,1,corporate
2315,2022-10-08 20:36:53.537845948,83.7,2,corporate
2316,2022-10-08 23:31:40.233411136,92.7,1,corporate
2317,2022-10-09 02:26:26.928976328,81.9,3,corporate
2318,2022-10-09 05:21:13.624541516,97.2,3,individual
2319,2022-10-09 08:16:00.320106704,89.1,2,corporate
2320,2022-10-09 11:10:47.015671892,97.2,3,individual
2321,2022-10-09 14:05:33.711237080,90.9,2,individual
2322,2022-10-09 17:00:20.406802268,90.0,3,individual
2323,2022-10-09 19:55:07.102367456,83.7,2,corporate
2324,2022-10-09 22:49:53.797932644,91.8,3,individual
2325,2022-10-10 01:44:40.493497832,89.1,3,corporate
2326,2022-10-10 04:39:27.189063020,93.6,1,individual
2327,2022-10-10 07:34:13.884628212,88.2,3,corporate
2328,2022-10-10 10:29:00.580193400,95.4,4,individual
2329,2022-10-10 13:23:47.275758588,90.0,2,individual
2330,2022-10-10 16:18:33.971323776,88.2,1,corporate
2331,2022-10-10 19:13:20.666888964,96.3,4,individual
2332,2022-10-10 22:08:07.362454152,88.2,3,individual
2333,2022-10-11 01:02:54.058019340,90.0,1,individual
2334,2022-10-11 03:57:40.753584528,84.6,4,corporate
2335,2022-10-11 06:52:27.449149716,89.1,4,individual
2336,2022-10-11 09:47:14.144714904,92.7,3,corporate
2337,2022-10-11 12:42:00.840280096,81.9,3,corporate
2338,2022-10-11 15:36:47.535845284,85.5,2,corporate
2339,2022-10-11 18:31:34.231410472,95.4,4,corporate
2340,2022-10-11 21:26:20.926975660,83.7,2,corporate
2341,2022-10-12 00:21:07.622540848,81.9,2,individual
2342,2022-10-12 03:15:54.318106036,83.7,1,individual
2343,2022-10-12 06:10:41.013671224,90.0,3,individual
2344,2022-10-12 09:05:27.709236412,84.6,3,individual
2345,2022-10-12 12:00:14.404801600,85.5,2,corporate
2346,2022-10-12 14:55:01.100366788,86.4,2,corporate
2347,2022-10-12 17:49:47.795931980,85.5,4,individual
2348,2022-10-12 20:44:34.491497168,90.0,1,individual
2349,2022-10-12 23:39:21.187062356,98.1,4,individual
2350,2022-10-13 02:34:07.882627544,90.9,3,individual
2351,2022-10-13 05:28:54.578192732,93.6,1,corporate
2352,2022-10-13 08:23:41.273757920,89.1,1,individual
2353,2022-10-13 11:18:27.969323108,96.3,2,corporate
2354,2022-10-13 14:13:14.664888296,90.9,3,individual
2355,2022-10-13 17:08:01.360453484,96.3,3,corporate
2356,2022-10-13 20:02:48.056018672,97.2,3,individual
2357,2022-10-13 22:57:34.751583864,82.8,3,individual
2358,2022-10-14 01:52:21.447149052,96.3,2,individual
2359,2022-10-14 04:47:08.142714240,85.5,4,individual
2360,2022-10-14 07:41:54.838279428,92.7,1,corporate
2361,2022-10-14 10:36:41.533844616,88.2,4,individual
2362,2022-10-14 13:31:28.229409804,94.5,2,corporate
2363,2022-10-14 16:26:14.924974992,87.3,3,individual
2364,2022-10-14 19:21:01.620540180,93.6,1,individual
2365,2022-10-14 22:15:48.316105368,94.5,4,individual
2366,2022-10-15 01:10:35.011670556,87.3,3,individual
2367,2022-10-15 04:05:21.707235748,82.8,3,corporate
2368,2022-10-15 07:00:08.402800936,81.0,4,corporate
2369,2022-10-15 09:54:55.098366124,91.8,2,corporate
2370,2022-10-15 12:49:41.793931312,96.3,1,corporate
2371,2022-10-15 15:44:28.489496500,81.9,4,corporate
2372,2022-10-15 18:39:15.185061688,84.6,4,individual
2373,2022-10-15 21:34:01.880626876,90.9,1,individual
2374,2022-10-16 00:28:48.576192064,96.3,2,individual
2375,2022-10-16 03:23:35.271757252,93.6,1,corporate
2376,2022-10-16 06:18:21.967322440,82.8,1,individual
2377,2022-10-16 09:13:08.662887632,81.0,1,corporate
2378,2022-10-16 12:07:55.358452820,83.7,2,corporate
2379,2022-10-16 15:02:42.054018008,97.2,4,corporate
2380,2022-10-16 17:57:28.749583196,81.9,4,individual
2381,2022-10-16 20:52:15.445148384,89.1,1,corporate
2382,2022-10-16 23:47:02.140713572,82.8,4,corporate
2383,2022-10-17 02:41:48.836278760,95.4,4,individual
2384,2022-10-17 05:36:35.531843948,88.2,4,individual
2385,2022-10-17 08:31:22.227409136,97.2,3,individual
2386,2022-10-17 11:26:08.922974324,85.5,4,individual
2387,2022-10-17 14:20:55.618539516,81.0,4,individual
2388,2022-10-17 17:15:42.314104704,98.1,3,corporate
2389,2022-10-17 20:10:29.009669892,82.8,4,individual
2390,2022-10-17 23:05:15.705235080,88.2,2,corporate
2391,2022-10-18 02:00:02.400800268,95.4,4,corporate
2392,2022-10-18 04:54:49.096365456,87.3,1,individual
2393,2022-10-18 07:49:35.791930644,86.4,3,individual
2394,2022-10-18 10:44:22.487495832,85.5,4,individual
2395,2022-10-18 13:39:09.183061020,96.3,3,corporate
2396,2022-10-18 16:33:55.878626208,95.4,4,corporate
2397,2022-10-18 19:28:42.574191396,81.0,3,corporate
2398,2022-10-18 22:23:29.269756588,85.5,3,corporate
