"line_item_id","payment_id","item_id","quantity","price"
1967,1495,243,1,15.7
1971,1499,612,1,12.25
1972,1500,6497,1,9.43
1975,1502,9085,2,22.11
1978,1505,5,2,21.61
1980,1507,1741,1,14.36
1996,1517,401,1,23.08
1999,1520,2666,1,15.19
2003,1522,7338,2,16.54
2004,1522,3255,1,19.63
2005,1523,2155,1,23.03
2006,1524,3200,3,17.24
2009,1527,5665,1,14.49
2010,1527,789,1,21.4
2011,1528,6505,1,9.04
2013,1530,2944,1,17.72
2014,1531,5884,1,10.75
2015,1532,1704,1,23.98
2016,1532,82,1,18.97
2020,1535,48,1,23.24
2024,1539,2149,1,13.19
2025,1539,5149,1,9.12
2026,1539,8630,1,9.25
2027,1540,804,1,11.4
2028,1540,1182,1,13.4
2031,1543,401,1,23.08
2032,1543,493,2,14.02
2033,1543,1741,1,14.36
2034,1544,4088,1,16.1
2035,1545,755,1,13.58
2036,1546,6141,1,19.52
2037,1546,2527,2,10.63
2038,1546,1019,1,10.59
2039,1546,8041,1,15.35
2040,1547,2859,1,24.35
2047,1553,5306,1,20.39
2048,1554,1423,1,13.02
2049,1554,2666,1,15.19
2050,1555,1687,1,24.75
2051,1556,9699,1,12.07
2052,1557,1529,1,17.3
2054,1559,2817,1,23.93
2056,1561,2589,1,24.78
2060,1563,4326,1,13.94
2061,1563,332,1,16.18
2062,1563,2512,1,11.51
2063,1564,2794,1,23.49
2065,1566,6251,1,22.22
2066,1567,8312,1,18.2
2067,1567,427,1,19.33
2069,1569,1182,2,13.4
2070,1570,1139,1,18.8
2071,1570,1347,1,11.32
2082,1577,4240,1,15.95
2083,1578,3200,2,17.24
2086,1581,944,1,15.22
2101,1592,276,1,22.66
2105,1596,4098,2,22.09
2106,1596,1619,1,19.28
2107,1597,7523,1,10.36
2109,1599,342,1,15.6
2116,1603,6505,1,9.04
2117,1604,3462,1,11.72
2124,1609,2209,2,21.5
2126,1611,3255,1,19.63
2127,1612,1519,4,14.96
2129,1614,1498,1,24.16
2130,1615,892,1,14.87
2135,1619,556,1,20.17
2141,1625,4431,1,9.74
2142,1625,9758,1,15.69
2143,1625,2859,1,24.35
2147,1628,8041,2,15.35
2151,1631,7635,1,22.84
2152,1632,2339,1,15.55
2153,1633,6505,1,9.04
2154,1633,322,1,13.89
2155,1633,7523,1,10.36
2156,1633,135,1,24.85
2157,1634,5296,1,13.83
2158,1634,483,1,18.25
2160,1636,6141,2,19.52
2162,1638,3756,1,17.53
2164,1640,2589,1,24.78
2172,1646,1333,1,14.68
2173,1646,3146,1,19.46
2174,1646,774,1,18.66
2175,1647,609,1,22.91
2176,1648,666,1,14.16
2178,1650,165,1,23.57
2184,1655,2457,4,13.95
2187,1658,237,1,20.91
2188,1659,769,2,15.27
2191,1662,1924,1,9.52
2193,1664,533,2,11.8
2198,1668,9698,1,17.74
2199,1669,2149,1,13.19
2201,1671,8755,1,12.43
2204,1674,305,1,21.7
2205,1674,1924,1,9.52
2207,1676,3775,1,16.8
2208,1676,9257,1,11.06
2210,1678,911,1,11.89
2211,1678,4728,1,14.91
2215,1681,5073,1,10.26
2217,1683,5505,1,23.66
2218,1684,12,3,12.63
2219,1684,3528,2,11.48
2223,1688,5258,1,18.77
2227,1691,729,1,15.9
2228,1691,5876,1,13.99
2229,1692,2755,4,22.8
2230,1692,2469,1,22.83
2231,1693,73,1,18.5
2232,1693,170,1,10.22
2233,1694,1333,1,14.68
2234,1695,9494,1,18.98
2238,1697,442,1,19.21
2239,1697,72,1,12.69
2240,1698,2673,1,11.77
2242,1700,2452,1,24.05
2243,1701,2084,2,11.03
2247,1703,637,1,12.6
2248,1703,6512,2,9.78
2249,1704,4720,1,24.57
2250,1704,20,1,15.07
2252,1706,7006,1,18.94
2253,1707,2708,1,16.88
2255,1709,3255,1,19.63
2258,1712,3858,1,12.37
2259,1712,1360,1,24.15
2263,1716,7635,1,22.84
2264,1717,288,1,10.92
2265,1717,2552,1,15.98
2268,1720,9085,1,22.11
2269,1720,2149,1,13.19
2270,1721,7635,1,22.84
2275,1726,413,2,9.12
2276,1726,986,1,19.63
2279,1729,1045,1,18.87
2282,1732,154,1,11.61
2283,1733,364,1,23.46
2284,1733,9085,1,22.11
2285,1734,322,1,13.89
2286,1735,130,1,18.45
2290,1737,9147,2,18.3
2294,1739,82,2,18.97
2299,1741,2718,1,21.65
2300,1741,2658,1,12.02
2304,1744,441,1,13.14
2305,1745,251,1,15.29
2307,1747,3314,1,14.42
2308,1748,5782,1,18.86
2309,1749,4014,1,10.98
2311,1751,1900,1,21.14
2312,1751,6211,1,22.1
2313,1751,188,1,23.38
2318,1755,1333,1,14.68
2323,1759,637,1,12.6
2329,1764,3462,1,11.72
2331,1766,9139,1,13.22
2333,1768,1900,1,21.14
2334,1769,2512,1,11.51
2335,1769,855,1,13.09
2341,1774,5702,1,10.89
2342,1775,1687,1,24.75
2343,1776,2527,1,10.63
2344,1776,769,3,15.27
2351,1779,2821,1,16.54
2352,1779,7006,1,18.94
2353,1780,1197,2,10.52
2354,1780,483,1,18.25
2358,1783,691,1,17.82
2364,1788,105,1,18.46
2365,1789,237,1,20.91
2366,1790,5144,1,19.42
2368,1792,1250,1,22.42
2369,1792,1261,1,9.01
2370,1793,6727,1,14.99
2371,1794,1924,1,9.52
2372,1794,6417,3,24.62
2373,1794,732,1,18.39
2374,1794,637,1,12.6
2375,1795,1142,1,24.34
2378,1798,427,1,19.33
2379,1798,3754,1,16.15
2386,1802,4431,1,9.74
2387,1802,2527,1,10.63
2388,1802,2817,1,23.93
2390,1804,967,1,24.49
2392,1806,432,1,17.91
2394,1808,8630,3,9.25
2395,1809,1208,3,13.27
2398,1812,2095,1,17.89
2401,1815,5073,1,10.26
2402,1815,6273,1,9.42
2403,1816,6314,1,18.84
2404,1816,2452,1,24.05
2405,1816,9117,1,17.59
2406,1817,1368,1,24.8
2410,1821,127,2,19.1
2411,1822,3699,1,16.35
2412,1822,442,1,19.21
2413,1823,1208,1,13.27
2414,1824,951,2,9.42
2415,1824,2470,1,22.61
2417,1826,3753,4,12.13
2418,1827,176,1,12.36
2419,1827,5439,1,18.58
2425,1832,2011,1,16.07
2426,1833,9972,1,22.11
2427,1833,7611,1,17.61
2428,1834,170,2,10.22
2431,1837,1107,1,23.4
2432,1837,6898,1,21.47
2433,1838,441,1,13.14
2435,1840,2491,1,17.95
2436,1840,2489,1,15.07
2439,1842,193,1,13.93
2440,1843,6141,3,19.52
2441,1844,7607,1,11.21
2442,1845,550,1,21.4
2443,1846,894,1,22.46
2444,1847,2422,1,21.64
2445,1847,4768,1,23.97
2446,1847,193,1,13.93
2447,1847,8630,1,9.25
2448,1848,2271,1,19.58
2449,1848,7607,1,11.21
2450,1849,193,1,13.93
2451,1849,8868,1,15.53
2452,1849,2489,1,15.07
2453,1849,2821,1,16.54
2454,1850,493,4,14.02
2455,1851,2666,1,15.19
2456,1852,5508,1,16.43
2457,1853,794,1,15.04
2458,1854,1060,1,9.39
2459,1855,1035,3,15.42
2461,1857,1106,1,12.84
2462,1858,3641,1,24.5
2463,1859,2095,1,17.89
2465,1861,332,1,16.18
2466,1862,8212,1,24.12
2467,1863,3047,1,16.9
2468,1864,2817,1,23.93
2469,1865,5307,1,22.75
2471,1867,553,1,13.6
2472,1868,446,1,24.08
2476,1872,3731,1,16.09
2477,1873,1347,1,11.32
2480,1876,3255,1,19.63
2484,1879,1729,1,18.67
2493,1886,691,1,17.82
2494,1887,5307,1,22.75
2495,1887,751,1,23.59
2496,1888,4088,1,16.1
2497,1889,243,1,15.7
2498,1890,6530,1,17.96
2499,1891,488,1,23.51
2503,1895,1885,1,10.46
2505,1897,3795,2,11.33
2506,1897,3200,4,17.24
2507,1898,6684,1,21.24
2508,1899,3179,1,10.93
2510,1901,3202,3,14.11
2511,1902,4877,1,24.63
2512,1902,1142,4,24.34
2513,1903,729,1,15.9
2514,1903,2500,4,9.01
2515,1904,5265,1,10.53
2517,1906,9698,3,17.74
2518,1906,6356,1,21.71
2519,1906,691,2,17.82
2520,1907,1342,1,15.62
2522,1909,3068,1,14.3
2523,1909,488,1,23.51
2524,1910,9085,1,22.11
2536,1916,3594,1,19.29
2540,1919,1676,1,12.68
2543,1922,709,1,20.26
2544,1923,2043,4,9.17
2545,1923,7082,5,16.48
2546,1924,1139,1,18.8
2550,1927,1042,1,11.35
2551,1927,9360,1,19.49
2552,1928,5949,2,10.78
2555,1930,19,1,23.81
2557,1932,2821,1,16.54
2561,1936,9923,1,22.95
2562,1937,237,2,20.91
2564,1939,2470,1,22.61
2566,1941,474,1,9.52
2570,1945,3764,1,12.71
2571,1946,789,2,21.4
2574,1949,1980,1,24.27
2575,1950,88,1,18.23
2576,1950,20,3,15.07
2577,1950,3641,1,24.5
2578,1951,3409,1,22.29
2579,1952,2553,1,22.33
2580,1953,4240,1,15.95
2581,1953,8563,1,24.01
2582,1954,709,1,20.26
2583,1955,3127,1,10.13
2585,1957,72,1,12.69
2586,1958,128,1,15.01
2587,1958,1498,1,24.16
2588,1959,599,1,23.49
2590,1961,347,1,11.65
2591,1961,900,1,16.3
2594,1964,2553,1,22.33
2595,1965,855,1,13.09
2597,1967,1045,3,18.87
2598,1968,5470,1,12.39
2599,1969,2646,2,9.35
2601,1971,612,1,12.25
2611,1979,2209,3,21.5
2614,1982,399,1,22.39
2615,1982,5884,1,10.75
2617,1984,581,1,21.7
2618,1985,484,1,12.58
2619,1986,7681,1,9.59
2622,1989,69,1,19.11
2623,1989,798,1,15.51
2624,1989,2553,2,22.33
2625,1990,2781,1,20.52
2626,1991,4369,3,11.1
2627,1992,4885,1,16.16
2631,1995,1035,1,15.42
2633,1997,4160,1,11.21
2634,1997,7338,1,16.54
2635,1998,427,1,19.33
2636,1999,349,1,13.14
2637,2000,3127,1,10.13
2638,2001,3594,1,19.29
2641,2003,3731,3,16.09
2642,2004,9139,1,13.22
2644,2006,48,1,23.24
2645,2007,1210,1,9.17
2646,2008,2730,1,23.13
2647,2008,3594,1,19.29
2650,2011,1339,1,20.57
2651,2012,6417,1,24.62
2661,2016,894,4,22.46
2662,2017,5782,3,18.86
2663,2017,3138,1,15.55
2664,2018,1722,1,9.26
2668,2022,1344,1,23.96
2670,2024,4120,1,9.71
2671,2024,429,1,14.95
2676,2028,855,1,13.09
2678,2030,1645,1,17.9
2679,2031,6505,1,9.04
2680,2031,211,1,24.5
2681,2032,2098,1,21.05
2682,2032,7523,1,10.36
2683,2033,432,1,17.91
2684,2034,1900,1,21.14
2685,2034,3464,1,11.49
2687,2036,6898,3,21.47
2688,2037,1368,1,24.8
2689,2038,2470,2,22.61
2693,2042,900,1,16.3
2694,2043,8859,1,19.35
2695,2043,2470,1,22.61
2702,2048,277,6,24.41
2703,2049,130,1,18.45
2704,2050,295,1,13.76
2706,2052,441,1,13.14
2710,2054,54,1,15.11
2711,2054,3285,1,17.3
2712,2055,2095,1,17.89
2713,2056,623,1,13.63
2717,2059,1924,1,9.52
2718,2059,3641,1,24.5
2720,2061,2552,1,15.98
2721,2061,2149,1,13.19
2730,2068,55,1,21.99
2731,2069,295,1,13.76
2736,2072,240,1,14.98
2737,2072,1347,1,11.32
2738,2072,337,1,23.64
2739,2073,2860,1,17.24
2740,2073,9405,1,12.82
2742,2075,429,1,14.95
2750,2079,7469,1,14.8
2751,2080,5665,1,14.49
2752,2081,441,1,13.14
2753,2081,349,2,13.14
2754,2081,7208,1,16.65
2756,2083,1980,1,24.27
2757,2084,49,1,18.12
2758,2085,2583,1,18.3
2759,2085,1732,1,15.29
2760,2086,3462,1,11.72
2765,2090,427,1,19.33
2766,2090,2554,1,15.14
2767,2091,542,1,23.31
2768,2091,2584,1,15.16
2769,2091,2860,1,17.24
2770,2092,3904,1,10.55
2771,2093,894,1,22.46
2772,2094,2470,1,22.61
2773,2094,3654,1,15.26
2774,2095,2527,2,10.63
2775,2096,1741,1,14.36
2776,2097,9699,1,12.07
2777,2098,2860,1,17.24
2778,2099,514,1,22.36
2779,2099,3858,1,12.37
2792,2106,2859,1,24.35
2793,2106,612,1,12.25
2794,2107,7611,1,17.61
2796,2109,3202,1,14.11
2797,2110,2235,1,18.38
2798,2111,2781,1,20.52
2800,2113,3529,1,13.28
2801,2113,6505,1,9.04
2802,2114,2494,3,12.28
2803,2115,65,1,22.46
2805,2117,1210,1,9.17
2806,2117,1058,1,12.61
2807,2118,4098,2,22.09
2808,2118,9972,1,22.11
2810,2120,1490,1,13.4
2811,2121,1107,2,23.4
2812,2121,798,1,15.51
2813,2121,672,1,22.04
2815,2123,332,1,16.18
2816,2123,49,1,18.12
2817,2123,1105,1,22.09
2831,2134,1924,1,9.52
2832,2134,1368,2,24.8
2835,2137,5704,1,12.99
2836,2137,1058,1,12.61
2837,2138,2494,2,12.28
2839,2140,2452,1,24.05
2840,2140,2624,1,10.05
2841,2140,26,1,21.85
2842,2141,1184,1,24.19
2843,2142,39,1,19.6
2845,2144,944,2,15.22
2846,2144,974,1,12.74
2848,2146,3287,1,12.97
2849,2146,503,2,13.65
2850,2147,165,1,23.57
2851,2148,1,2,23.82
2852,2148,894,2,22.46
2859,2153,2361,6,21.05
2860,2154,1344,1,23.96
2861,2154,2098,1,21.05
2862,2154,6,1,15.09
2863,2154,2666,4,15.19
2864,2155,1900,1,21.14
2865,2156,8312,3,18.2
2866,2156,6251,1,22.22
2867,2157,49,1,18.12
2868,2158,65,1,22.46
2869,2159,82,1,18.97
2870,2160,2821,2,16.54
2873,2163,4457,1,23.06
2874,2164,2086,1,20.95
2875,2165,2254,1,11.09
2876,2166,5258,1,18.77
2877,2166,1045,1,18.87
2879,2168,2881,1,11.94
2887,2173,4240,1,15.95
2890,2176,3247,1,22.54
2891,2177,2304,1,17.56
2892,2178,5332,1,24.82
2893,2179,413,1,9.12
2895,2181,2794,1,23.49
2896,2181,2979,1,16.48
2897,2182,332,2,16.18
2902,2187,5567,1,24.84
2903,2187,2730,1,23.13
2904,2187,2235,3,18.38
2905,2188,349,1,13.14
2906,2188,401,1,23.08
2907,2188,533,1,11.8
2911,2192,337,1,23.64
2912,2193,88,1,18.23
2913,2193,6273,1,9.42
2921,2198,5568,1,12.31
2922,2198,3358,1,10.8
2923,2198,789,1,21.4
2924,2199,8755,2,12.43
2925,2200,8591,1,16.03
2926,2200,3255,1,19.63
2929,2203,422,1,23.59
2930,2203,9523,1,21.23
2931,2204,8140,2,16.66
2935,2208,2043,1,9.17
2940,2212,1089,1,24.83
2941,2213,282,1,18.55
2946,2217,855,2,13.09
2949,2220,1339,1,20.57
2950,2221,72,1,12.69
2951,2222,1484,1,23.12
2952,2223,2084,1,11.03
2953,2223,3464,4,11.49
2955,2225,2553,1,22.33
2957,2227,165,1,23.57
2958,2227,5876,1,13.99
2959,2228,1645,2,17.9
2961,2230,7619,1,11.24
2963,2232,2936,1,24.1
2964,2233,4162,1,15.85
2967,2235,474,1,9.52
2972,2239,155,3,19.08
2973,2239,2677,4,19.7
2974,2239,196,2,23.3
2975,2240,2084,1,11.03
2981,2245,5876,4,13.99
2982,2246,3255,1,19.63
2983,2247,7672,1,13.14
2984,2248,5229,1,11.78
2986,2250,1748,1,16.91
2987,2251,6087,1,12.26
2988,2252,161,1,13.84
2990,2254,1741,3,14.36
2991,2255,20,1,15.07
2997,2261,1995,1,16.37
3000,2264,8,2,9.52
3002,2266,277,2,24.41
3003,2267,1484,1,23.12
3004,2268,944,1,15.22
3006,2270,9900,1,17.42
3007,2270,395,1,23.05
3019,2277,5326,2,13.29
3020,2278,243,1,15.7
3021,2279,7006,1,18.94
3022,2280,1184,1,24.19
3025,2283,6506,2,23.82
3026,2284,1729,1,18.67
3029,2286,2339,1,15.55
3030,2287,666,1,14.16
3032,2289,4565,1,19.5
3033,2289,3383,1,21.14
3036,2292,666,1,14.16
3038,2294,1184,3,24.19
3040,2296,7887,1,15.88
3041,2297,7838,1,13.26
3048,2300,3529,1,13.28
3049,2301,7,1,11.47
3050,2302,6506,2,23.82
3051,2303,1589,2,24.35
3054,2306,729,1,15.9
3056,2308,73,2,18.5
3057,2309,37,1,15.42
3059,2311,9494,1,18.98
3060,2312,200,1,19.97
3061,2313,3229,1,21
3063,2315,6497,1,9.43
3067,2319,2936,1,24.1
3068,2320,2677,1,19.7
3069,2321,2084,1,11.03
3074,2325,774,1,18.66
3076,2327,1732,1,15.29
3078,2329,1060,1,9.39
3080,2331,264,2,9.31
3081,2331,322,1,13.89
3083,2333,2666,1,15.19
3084,2333,3528,1,11.48
3089,2338,1461,1,13.91
3090,2338,6754,1,16.33
3094,2341,2209,2,21.5
3095,2342,755,1,13.58
3096,2342,8041,1,15.35
3098,2344,6501,1,12.07
3099,2344,6505,1,9.04
3100,2344,1035,1,15.42
3103,2346,5505,1,23.66
3104,2347,1645,1,17.9
3108,2350,6251,1,22.22
3111,2352,188,2,23.38
3112,2352,953,3,15.16
3113,2353,1250,1,22.42
3114,2354,7,1,11.47
3116,2356,161,1,13.84
3117,2356,4768,1,23.97
3119,2358,201,1,22.57
3120,2358,9699,1,12.07
3121,2359,6512,3,9.78
3122,2359,14,5,10.15
3123,2359,9116,1,17.23
3129,2361,1519,1,14.96
3130,2362,377,1,22.85
3132,2364,964,1,21.01
3133,2365,1722,1,9.26
3134,2366,2536,2,21.59
3140,2371,2936,1,24.1
3141,2372,1261,1,9.01
3142,2373,1105,1,22.09
3143,2373,2021,1,20.08
3145,2375,275,1,21.06
3146,2375,167,1,18
3147,2376,2554,1,15.14
3148,2376,252,1,9.56
3149,2376,3179,1,10.93
3150,2377,2730,1,23.13
3155,2382,5072,1,24.83
3157,2384,1182,2,13.4
3161,2386,2860,1,17.24
3162,2386,240,1,14.98
3163,2387,1519,1,14.96
3166,2389,855,1,13.09
3167,2389,2553,2,22.33
3168,2390,4240,3,15.95
3169,2391,2494,1,12.28
3171,2393,1139,1,18.8
3172,2394,4768,1,23.97
3174,2396,1620,1,22.26
3176,2398,12,1,12.63
3177,2399,5307,1,22.75
3178,2399,135,1,24.85
3179,2400,9463,2,10.93
3184,2405,401,2,23.08
3185,2405,2254,1,11.09
3186,2406,488,1,23.51
3189,2409,236,1,24.3
3190,2410,9400,1,24.77
3192,2412,432,1,17.91
3193,2412,789,1,21.4
3194,2413,4925,1,24.88
3195,2414,7672,1,13.14
3197,2416,6187,1,18.25
3198,2417,2501,1,16.5
3199,2417,377,1,22.85
3200,2417,953,1,15.16
3201,2418,7887,1,15.88
3202,2418,493,3,14.02
3203,2419,514,1,22.36
3204,2419,4877,2,24.63
3205,2420,1410,1,24.31
3206,2420,8432,1,24.03
3211,2423,5115,2,14.67
3212,2423,4326,1,13.94
3213,2424,5326,1,13.29
3214,2425,3000,1,22.34
3215,2426,322,1,13.89
3216,2427,465,1,10.58
3217,2428,2084,1,11.03
3218,2428,5073,1,10.26
3219,2429,2452,1,24.05
3220,2430,8312,2,18.2
3221,2431,5303,1,18.99
3222,2432,3462,1,11.72
3223,2433,7635,1,22.84
3225,2435,7619,1,11.24
3226,2436,1019,1,10.59
3227,2437,19,1,23.81
3228,2437,7635,1,22.84
3231,2440,1142,1,24.34
3232,2441,275,1,21.06
3233,2442,8591,1,16.03
3234,2442,293,1,17.24
3236,2444,441,1,13.14
3237,2444,1142,1,24.34
3239,2446,3247,1,22.54
3240,2447,855,1,13.09
3241,2448,3904,1,10.55
3242,2449,133,1,9.37
3249,2455,1519,4,14.96
3252,2457,897,1,18.63
3254,2459,8215,2,21.7
3257,2462,2658,1,12.02
3260,2465,9116,2,17.23
3262,2467,2817,1,23.93
3263,2468,3764,1,12.71
3264,2468,1972,1,10.72
3265,2468,5144,1,19.42
3266,2469,442,1,19.21
3274,2476,8312,1,18.2
3279,2481,276,1,22.66
3280,2481,6087,2,12.26
3281,2482,6727,1,14.99
3285,2486,3775,1,16.8
3288,2489,3000,1,22.34
3290,2491,8755,1,12.43
3291,2492,8212,1,24.12
3292,2492,2781,1,20.52
3293,2493,1914,1,21.99
3294,2494,9699,1,12.07
3295,2494,2584,4,15.16
3299,2497,1529,1,17.3
3301,2499,4641,2,18.61
3302,2500,9085,1,22.11
3303,2501,670,3,21.9
3304,2501,9972,1,22.11
3305,2502,484,1,12.58
3307,2504,9,1,21.84
3308,2505,503,1,13.65
3311,2507,3858,1,12.37
3313,2509,8848,1,15.46
3314,2509,1496,1,24.06
3315,2509,293,1,17.24
3316,2510,892,1,14.87
3317,2510,4641,1,18.61
3319,2512,6693,1,9.82
3323,2515,3314,1,14.42
3325,2517,5303,1,18.99
3328,2520,1261,1,9.01
3329,2521,1620,1,22.26
3330,2521,4326,1,13.94
3331,2522,1748,1,16.91
3332,2523,9642,1,10.37
3337,2527,542,1,23.31
3338,2528,483,2,18.25
3339,2529,1184,2,24.19
3341,2531,8,5,9.52
3343,2533,2170,2,10.17
3344,2534,288,1,10.92
3345,2534,8755,1,12.43
3346,2535,3775,1,16.8
3347,2536,986,1,19.63
3348,2537,8630,5,9.25
3349,2538,1519,1,14.96
3351,2540,3047,1,16.9
3352,2541,9900,1,17.42
3353,2541,3775,1,16.8
3354,2541,2045,3,21.02
3355,2542,3547,1,19.36
3357,2544,1900,1,21.14
3358,2545,9147,2,18.3
3361,2548,2469,1,22.83
3363,2550,293,2,17.24
3364,2550,1060,1,9.39
3365,2550,894,1,22.46
3366,2551,1107,1,23.4
3368,2553,2554,3,15.14
3369,2553,9360,2,19.49
3370,2553,65,1,22.46
3371,2553,1074,1,24.33
3372,2553,6693,1,9.82
3375,2556,2646,1,9.35
3378,2558,4565,2,19.5
3379,2559,5446,1,18.29
3380,2560,5326,1,13.29
3386,2566,484,1,12.58
3387,2567,2611,1,20.03
3388,2568,2666,1,15.19
3389,2569,1343,1,21.67
3390,2569,5568,1,12.31
3392,2571,1924,1,9.52
3396,2575,1529,1,17.3
3401,2580,8140,1,16.66
3402,2580,3594,2,19.29
3403,2581,3858,1,12.37
3406,2583,1045,1,18.87
3415,2589,4088,1,16.1
3416,2589,8215,1,21.7
3418,2591,3200,1,17.24
3419,2591,176,1,12.36
3421,2593,5858,1,12.53
3422,2594,7887,1,15.88
3423,2594,488,1,23.51
3424,2595,211,1,24.5
3425,2596,1344,1,23.96
3427,2598,2209,1,21.5
3428,2599,804,2,11.4
3430,2601,1490,1,13.4
3431,2602,785,3,23
3432,2603,773,1,22.24
3433,2604,666,1,14.16
3434,2605,5655,1,15.26
3435,2606,2944,1,17.72
3436,2607,3363,2,24.84
3437,2608,6509,1,10.58
3438,2609,1972,1,10.72
3439,2610,3229,1,21
3441,2612,7991,1,15.4
3444,2614,2196,1,14.04
3445,2614,2704,1,18.43
3446,2615,974,1,12.74
3448,2617,1641,1,16.47
3449,2617,9699,1,12.07
3451,2619,488,1,23.51
3452,2620,7635,1,22.84
3454,2622,145,1,24.94
3455,2623,5149,1,9.12
3456,2624,4496,1,14.24
3457,2624,5568,1,12.31
3458,2625,9801,1,21.18
3459,2626,1620,1,22.26
3463,2630,3775,1,16.8
3464,2630,2512,1,11.51
3465,2630,5861,1,9.97
3467,2632,1,3,23.82
3468,2633,427,1,19.33
3469,2633,446,1,24.08
3470,2633,2098,2,21.05
3472,2635,3795,1,11.33
3473,2635,3858,1,12.37
3476,2638,688,1,24.48
3477,2639,237,1,20.91
3480,2642,189,1,21.47
3481,2643,890,1,16.47
3486,2648,2512,1,11.51
3487,2648,3547,1,19.36
3488,2649,135,1,24.85
3489,2649,5702,1,10.89
3490,2649,2770,1,12.73
3491,2650,332,1,16.18
3492,2651,3200,1,17.24
3493,2652,1529,1,17.3
3495,2654,5296,1,13.83
3496,2655,9116,1,17.23
3497,2656,429,1,14.95
3498,2657,5,1,21.61
3499,2657,4496,1,14.24
3500,2657,5118,1,15.07
3505,2661,9923,5,22.95
3506,2662,5655,1,15.26
3507,2663,2109,1,24.26
3508,2663,751,1,23.59
3509,2663,9972,1,22.11
3512,2666,1645,1,17.9
3513,2667,1344,1,23.96
3515,2669,8140,1,16.66
3517,2671,1208,1,13.27
3519,2673,2624,1,10.05
3520,2673,2254,1,11.09
3521,2673,834,1,12.47
3524,2676,1727,1,20.49
3531,2682,9494,2,18.98
3532,2682,8979,1,17.79
3533,2682,5884,1,10.75
3534,2682,3362,1,11.26
3535,2682,2109,3,24.26
3536,2682,488,1,23.51
3537,2683,6684,1,21.24
3540,2685,4885,1,16.16
3547,2689,88,1,18.23
3549,2691,967,1,24.49
3550,2691,7338,1,16.54
3555,2695,7006,1,18.94
3556,2696,493,1,14.02
3557,2697,7991,1,15.4
3559,2699,5903,1,22.85
3561,2701,9,1,21.84
3568,2706,911,1,11.89
3570,2708,7681,1,9.59
3571,2709,3754,3,16.15
3573,2711,8155,1,19.93
3574,2712,609,1,22.91
3579,2715,9400,1,24.77
3580,2715,3255,1,19.63
3582,2717,2357,1,10.18
3583,2718,4877,1,24.63
3587,2720,9972,5,22.11
3591,2723,5508,1,16.43
3592,2724,5858,1,12.53
3593,2724,1900,1,21.14
3594,2725,2944,1,17.72
3595,2725,1060,1,9.39
3601,2730,1741,1,14.36
3602,2731,1972,1,10.72
3603,2732,6356,1,21.71
3604,2732,7672,1,13.14
3605,2733,2043,1,9.17
3606,2734,900,1,16.3
3609,2736,3600,1,23.03
3610,2737,1980,2,24.27
3614,2740,599,1,23.49
3620,2744,1727,1,20.49
3621,2744,130,1,18.45
3622,2744,8312,1,18.2
3623,2745,1042,2,11.35
3626,2748,6512,3,9.78
3627,2749,130,1,18.45
3628,2750,3247,1,22.54
3629,2751,4877,3,24.63
3632,2753,2611,1,20.03
3633,2754,3529,2,13.28
3639,2758,5100,1,19.06
3640,2759,3314,1,14.42
3642,2761,3904,1,10.55
3645,2764,3126,1,16.16
3646,2765,854,2,23.01
3647,2765,8726,2,21.89
3648,2765,1106,1,12.84
3649,2766,14,1,10.15
3650,2766,3756,1,17.53
3651,2767,542,4,23.31
3653,2769,9463,1,10.93
3654,2770,789,1,21.4
3657,2773,1124,1,15.07
3658,2774,1344,1,23.96
3661,2776,623,1,13.63
3667,2779,6356,1,21.71
3668,2779,1687,1,24.75
3669,2779,7887,1,15.88
3670,2780,7635,1,22.84
3671,2781,581,1,21.7
3672,2781,9257,1,11.06
3673,2782,2011,1,16.07
3676,2785,6,1,15.09
3677,2786,2730,1,23.13
3681,2789,1332,1,14.68
3682,2789,2512,1,11.51
3684,2791,4240,3,15.95
3685,2792,14,1,10.15
3686,2793,3047,1,16.9
3687,2794,1729,1,18.67
3688,2795,2821,1,16.54
3689,2795,628,1,19.53
3690,2796,855,1,13.09
3692,2798,691,1,17.82
3697,2802,161,1,13.84
3699,2804,2457,1,13.95
3700,2805,2109,1,24.26
3703,2808,1112,1,11.72
3705,2810,5505,1,23.66
3708,2813,6187,1,18.25
3709,2814,834,1,12.47
3710,2814,1722,1,9.26
3711,2815,9430,1,19.5
3712,2816,3362,1,11.26
3713,2816,550,2,21.4
3720,2819,1348,1,15.14
3721,2819,2704,1,18.43
3726,2822,19,1,23.81
3728,2824,2708,1,16.88
3729,2824,503,1,13.65
3731,2826,3462,1,11.72
3733,2828,1014,1,14.07
3736,2831,7991,1,15.4
3737,2832,2859,1,24.35
3738,2833,3127,1,10.13
3739,2834,5655,3,15.26
3743,2838,1410,1,24.31
3746,2841,337,3,23.64
3747,2842,1019,1,10.59
3748,2843,1031,1,24.55
3751,2845,484,1,12.58
3752,2846,3529,1,13.28
3753,2847,3358,2,10.8
3754,2848,427,1,19.33
3757,2851,6693,2,9.82
3761,2854,5568,1,12.31
3762,2854,4517,2,22.95
3763,2855,1641,1,16.47
3765,2857,2957,1,23.33
3766,2858,4162,1,15.85
3767,2858,542,1,23.31
3772,2862,599,1,23.49
3773,2862,8312,1,18.2
3774,2862,3362,1,11.26
3775,2862,2469,1,22.83
