date,ad_channel,impressions,clicks,ad_spend,country
2018-12-25,facebook,204,204,83.0,China
2018-12-25,instagram,279,279,138.82,Sweden
2018-12-25,instagram,279,279,108.24,US
2018-12-26,facebook,172,172,115.0,Brazil
2018-12-26,facebook,220,220,117.0,US
2018-12-26,instagram,238,238,128.24,US
2018-12-27,facebook,168,168,92.0,UK
2018-12-27,facebook,228,228,110.0,US
2018-12-27,google,99,99,27.38,Argentina
2018-12-28,facebook,212,212,97.0,Spain
2018-12-28,instagram,279,279,121.18,Germany
2018-12-30,google,100,100,24.52,Germany
2018-12-31,facebook,230,230,100.0,Canada
2018-12-31,instagram,609,609,241.18,US
2019-01-01,facebook,218,218,100.0,India
2019-01-01,instagram,350,350,111.76,Danmark
2019-01-02,facebook,236,236,91.0,India
2019-01-02,facebook,178,178,97.0,US
2019-01-02,google,132,132,27.62,Canada
2019-01-02,google,120,120,19.29,Germany
2019-01-03,facebook,162,162,98.0,Spain
2019-01-03,facebook,450,450,213.0,UK
2019-01-03,facebook,416,416,215.0,US
2019-01-03,instagram,294,294,98.82,US
2019-01-04,facebook,214,214,114.0,India
2019-01-04,instagram,279,279,132.94,Germany
2019-01-04,instagram,350,350,123.53,US
2019-01-05,facebook,168,168,97.0,Germany
2019-01-05,google,102,102,27.38,France
2019-01-05,google,126,126,25.48,US
2019-01-05,instagram,341,341,132.94,US
2019-01-06,facebook,198,198,80.0,Spain
2019-01-06,google,105,105,19.76,Spain
2019-01-06,instagram,235,235,138.82,India
2019-01-08,instagram,288,288,109.41,China
2019-01-09,instagram,235,235,125.88,China
2019-01-09,instagram,241,241,104.71,Germany
2019-01-10,facebook,176,176,101.0,China
2019-01-10,facebook,174,174,103.0,US
2019-01-10,instagram,285,285,109.41,Canada
2019-01-10,instagram,312,312,134.12,UK
2019-01-11,facebook,228,228,101.0,US
2019-01-11,google,106,106,27.86,China
2019-01-11,instagram,259,259,96.47,India
2019-01-11,instagram,321,321,134.12,UK
2019-01-11,instagram,605,605,222.35,US
2019-01-12,facebook,208,208,82.0,Brazil
2019-01-12,facebook,170,170,89.0,Canada
2019-01-12,instagram,303,303,118.82,Spain
2019-01-13,instagram,321,321,107.06,Argentina
2019-01-13,instagram,324,324,140.0,China
2019-01-14,instagram,309,309,137.65,UK
2019-01-15,google,113,113,26.9,France
2019-01-15,google,138,138,25.95,US
2019-01-15,instagram,585,585,209.41,US
2019-01-16,google,100,100,28.1,Argentina
2019-01-17,facebook,190,190,108.0,China
2019-01-17,facebook,216,216,99.0,Germany
2019-01-17,instagram,347,347,112.94,Germany
2019-01-17,instagram,259,259,137.65,UK
2019-01-18,instagram,238,238,115.29,Germany
2019-01-18,instagram,597,597,192.94,US
2019-01-19,facebook,210,210,104.0,US
2019-01-19,instagram,303,303,98.82,France
2019-01-20,facebook,174,174,118.0,UK
2019-01-21,instagram,303,303,101.18,UK
2019-01-22,google,115,115,19.29,Canada
2019-01-22,instagram,309,309,128.24,France
2019-01-23,facebook,192,192,116.0,Germany
2019-01-23,google,130,130,27.86,India
2019-01-24,facebook,196,196,86.0,France
2019-01-24,instagram,559,559,211.76,UK
2019-01-25,facebook,384,384,189.0,China
2019-01-25,google,142,142,22.38,US
2019-01-25,instagram,238,238,122.35,Brazil
2019-01-25,instagram,291,291,96.47,Canada
2019-01-25,instagram,256,256,120.0,Danmark
2019-01-26,facebook,232,232,106.0,China
2019-01-26,facebook,204,204,104.0,India
2019-01-26,facebook,232,232,92.0,Sweden
2019-01-26,instagram,244,244,98.82,Sweden
2019-01-26,instagram,594,594,232.94,US
2019-01-27,facebook,194,194,118.0,Canada
2019-01-27,facebook,236,236,89.0,France
2019-01-27,facebook,162,162,102.0,India
2019-01-27,google,126,126,19.05,US
2019-01-27,instagram,250,250,140.0,UK
2019-01-28,google,126,126,26.67,Brazil
2019-01-28,instagram,315,315,101.18,China
2019-01-29,facebook,178,178,94.0,Canada
2019-01-29,facebook,218,218,89.0,Germany
2019-01-29,google,140,140,24.05,Germany
2019-01-29,google,139,139,21.43,US
2019-01-29,instagram,279,279,118.82,India
2019-01-30,facebook,224,224,89.0,China
2019-01-30,instagram,600,600,252.94,Germany
2019-01-31,facebook,232,232,105.0,Argentina
2019-01-31,facebook,192,192,111.0,UK
2019-02-01,facebook,170,170,98.0,India
2019-02-01,facebook,214,214,86.0,Sweden
2019-02-01,instagram,282,282,117.65,Brazil
2019-02-01,instagram,312,312,129.41,China
2019-02-01,instagram,347,347,114.12,Spain
2019-02-02,facebook,192,192,117.0,Germany
2019-02-02,facebook,176,176,115.0,UK
2019-02-02,google,99,99,27.38,Canada
2019-02-03,facebook,194,194,118.0,Canada
2019-02-03,instagram,262,262,123.53,China
2019-02-03,instagram,268,268,101.18,US
2019-02-04,google,107,107,28.33,Brazil
2019-02-04,instagram,338,338,96.47,India
2019-02-05,google,138,138,22.62,US
2019-02-05,instagram,312,312,128.24,China
2019-02-05,instagram,309,309,134.12,India
2019-02-05,instagram,344,344,140.0,US
2019-02-06,facebook,178,178,101.0,Sweden
2019-02-06,google,132,132,21.19,US
2019-02-06,instagram,315,315,125.88,Germany
2019-02-07,instagram,276,276,131.76,Spain
2019-02-08,facebook,222,222,85.0,China
2019-02-08,google,140,140,24.76,China
2019-02-08,instagram,268,268,96.47,China
2019-02-08,instagram,329,329,120.0,US
2019-02-09,facebook,220,220,94.0,Danmark
2019-02-09,facebook,234,234,119.0,US
2019-02-09,instagram,329,329,118.82,Danmark
2019-02-10,facebook,216,216,81.0,China
2019-02-10,google,142,142,25.24,UK
2019-02-10,instagram,241,241,103.53,Danmark
2019-02-11,facebook,232,232,82.0,France
2019-02-11,google,99,99,26.9,Sweden
2019-02-11,instagram,241,241,115.29,Danmark
2019-02-12,facebook,180,180,98.0,India
2019-02-12,google,98,98,25.24,China
2019-02-12,google,118,118,27.86,Danmark
2019-02-13,instagram,344,344,94.12,Germany
2019-02-13,instagram,312,312,111.76,UK
2019-02-14,google,95,95,27.38,UK
2019-02-14,instagram,241,241,136.47,Argentina
2019-02-14,instagram,344,344,102.35,US
2019-02-15,facebook,200,200,100.0,Germany
2019-02-16,facebook,190,190,115.0,China
2019-02-16,google,96,96,20.24,US
2019-02-17,facebook,216,216,85.0,France
2019-02-17,instagram,518,518,260.0,UK
2019-02-18,facebook,180,180,82.0,France
2019-02-18,google,118,118,23.1,Argentina
2019-02-19,instagram,244,244,114.12,China
2019-02-20,instagram,568,568,228.24,China
2019-02-20,instagram,306,306,96.47,India
2019-02-21,instagram,288,288,124.71,Brazil
2019-02-22,facebook,202,202,86.0,Canada
2019-02-22,facebook,188,188,80.0,UK
2019-02-22,instagram,500,500,260.0,China
2019-02-22,instagram,288,288,101.18,India
2019-02-22,instagram,297,297,132.94,UK
2019-02-22,instagram,579,579,196.47,US
2019-02-23,facebook,230,230,116.0,India
2019-02-23,google,118,118,20.48,US
2019-02-23,instagram,294,294,117.65,Argentina
2019-02-23,instagram,595,595,223.53,US
2019-02-24,facebook,174,174,97.0,China
2019-02-24,google,140,140,19.52,India
2019-02-24,instagram,315,315,108.24,China
2019-02-24,instagram,241,241,130.59,UK
2019-02-24,instagram,326,326,97.65,US
2019-02-25,facebook,216,216,93.0,Brazil
2019-02-25,instagram,315,315,108.24,Brazil
2019-02-25,instagram,312,312,129.41,Danmark
2019-02-26,facebook,236,236,92.0,Sweden
2019-02-26,facebook,214,214,97.0,US
2019-02-26,instagram,268,268,124.71,India
2019-02-27,instagram,347,347,131.76,Sweden
2019-02-28,facebook,222,222,85.0,Spain
2019-02-28,instagram,618,618,205.88,India
2019-03-01,instagram,338,338,125.88,China
2019-03-01,instagram,315,315,105.88,US
2019-03-02,instagram,326,326,120.0,US
2019-03-03,facebook,216,216,109.0,China
2019-03-03,facebook,188,188,110.0,US
2019-03-03,google,118,118,21.9,US
2019-03-03,instagram,338,338,108.24,China
2019-03-03,instagram,306,306,131.76,Sweden
2019-03-03,instagram,668,668,249.41,US
2019-03-04,instagram,256,256,95.29,Argentina
2019-03-04,instagram,318,318,125.88,US
2019-03-05,google,135,135,21.9,UK
2019-03-05,instagram,279,279,137.65,US
2019-03-06,facebook,178,178,103.0,India
2019-03-06,instagram,294,294,134.12,Canada
2019-03-06,instagram,241,241,94.12,Danmark
2019-03-06,instagram,262,262,132.94,US
2019-03-07,facebook,220,220,96.0,US
2019-03-07,instagram,347,347,121.18,China
2019-03-08,facebook,172,172,99.0,US
2019-03-08,google,130,130,20.48,India
2019-03-09,facebook,198,198,97.0,India
2019-03-09,facebook,160,160,92.0,US
2019-03-09,google,133,133,19.05,Germany
2019-03-09,instagram,494,494,256.47,Germany
2019-03-09,instagram,338,338,127.06,Sweden
2019-03-10,facebook,226,226,84.0,US
2019-03-10,google,132,132,19.52,France
2019-03-10,instagram,341,341,114.12,UK
2019-03-10,instagram,279,279,130.59,US
2019-03-11,facebook,188,188,83.0,Spain
2019-03-11,instagram,300,300,122.35,Canada
2019-03-11,instagram,600,600,230.59,China
2019-03-11,instagram,247,247,112.94,Germany
2019-03-11,instagram,338,338,112.94,India
2019-03-11,instagram,332,332,121.18,UK
2019-03-11,instagram,653,653,222.35,US
2019-03-12,instagram,341,341,112.94,US
2019-03-13,facebook,170,170,97.0,US
2019-03-13,google,139,139,27.38,Brazil
2019-03-13,instagram,312,312,109.41,Argentina
2019-03-13,instagram,329,329,103.53,US
2019-03-14,facebook,228,228,82.0,Danmark
2019-03-14,google,131,131,20.48,US
2019-03-14,instagram,288,288,111.76,Spain
2019-03-15,facebook,238,238,86.0,India
2019-03-15,instagram,294,294,112.94,Canada
2019-03-16,instagram,294,294,115.29,Spain
2019-03-16,instagram,315,315,110.59,UK
2019-03-17,instagram,262,262,112.94,India
2019-03-17,instagram,341,341,98.82,Sweden
2019-03-18,facebook,182,182,80.0,US
2019-03-18,instagram,303,303,117.65,China
2019-03-18,instagram,297,297,115.29,France
2019-03-18,instagram,326,326,135.29,India
2019-03-19,facebook,170,170,95.0,Argentina
2019-03-19,instagram,235,235,115.29,Brazil
2019-03-19,instagram,291,291,138.82,Danmark
2019-03-19,instagram,335,335,117.65,India
2019-03-20,instagram,288,288,121.18,Brazil
2019-03-21,instagram,262,262,104.71,Argentina
2019-03-21,instagram,318,318,101.18,Danmark
2019-03-21,instagram,262,262,104.71,UK
2019-03-22,facebook,170,170,96.0,Canada
2019-03-22,google,102,102,23.1,US
2019-03-22,instagram,623,623,203.53,China
2019-03-22,instagram,644,644,238.82,US
2019-03-23,facebook,184,184,96.0,Danmark
2019-03-23,facebook,214,214,106.0,UK
2019-03-23,google,119,119,26.19,UK
2019-03-23,instagram,338,338,138.82,Germany
2019-03-24,facebook,236,236,84.0,Argentina
2019-03-24,facebook,212,212,89.0,Germany
2019-03-24,facebook,224,224,105.0,UK
2019-03-24,instagram,306,306,112.94,China
2019-03-25,facebook,186,186,119.0,China
2019-03-25,google,135,135,21.43,China
2019-03-25,instagram,294,294,97.65,UK
2019-03-26,facebook,202,202,80.0,Danmark
2019-03-26,instagram,247,247,121.18,China
2019-03-27,google,133,133,20.95,US
2019-03-28,facebook,194,194,86.0,US
2019-03-28,google,106,106,24.76,Canada
2019-03-28,google,140,140,22.62,Danmark
2019-03-28,instagram,324,324,110.59,Brazil
2019-03-31,instagram,321,321,94.12,Canada
2019-03-31,instagram,268,268,132.94,UK
2019-04-01,facebook,238,238,90.0,Spain
2019-04-01,facebook,162,162,86.0,UK
2019-04-01,google,120,120,19.05,Brazil
2019-04-02,facebook,204,204,107.0,India
2019-04-02,google,100,100,26.43,UK
2019-04-02,instagram,509,509,236.47,US
2019-04-03,facebook,216,216,117.0,Canada
2019-04-03,facebook,362,362,179.0,France
2019-04-03,google,104,104,27.86,Argentina
2019-04-03,instagram,241,241,124.71,Germany
2019-04-04,facebook,178,178,86.0,Danmark
2019-04-04,facebook,188,188,119.0,US
2019-04-04,instagram,347,347,111.76,Argentina
2019-04-04,instagram,309,309,136.47,US
2019-04-05,facebook,208,208,109.0,China
2019-04-05,facebook,162,162,81.0,US
2019-04-05,instagram,259,259,125.88,China
2019-04-05,instagram,297,297,125.88,US
2019-04-06,instagram,312,312,98.82,Brazil
2019-04-06,instagram,274,274,101.18,China
2019-04-06,instagram,315,315,140.0,US
2019-04-07,facebook,230,230,112.0,China
2019-04-07,facebook,222,222,93.0,France
2019-04-07,facebook,230,230,103.0,US
2019-04-07,instagram,274,274,137.65,China
2019-04-07,instagram,238,238,122.35,UK
2019-04-08,facebook,224,224,84.0,China
2019-04-08,instagram,880,880,355.29,China
2019-04-08,instagram,241,241,114.12,Germany
2019-04-08,instagram,600,600,240.0,US
2019-04-09,facebook,226,226,105.0,Germany
2019-04-09,facebook,204,204,96.0,India
2019-04-09,facebook,168,168,81.0,US
2019-04-09,google,107,107,21.43,Argentina
2019-04-09,instagram,329,329,95.29,Canada
2019-04-09,instagram,344,344,108.24,India
2019-04-10,facebook,220,220,103.0,Brazil
2019-04-10,google,130,130,27.62,China
2019-04-10,instagram,238,238,128.24,Spain
2019-04-11,facebook,182,182,83.0,US
2019-04-12,facebook,206,206,83.0,Danmark
2019-04-12,instagram,247,247,123.53,Sweden
2019-04-12,instagram,335,335,101.18,UK
2019-04-13,facebook,188,188,92.0,China
2019-04-13,facebook,222,222,85.0,UK
2019-04-13,instagram,321,321,130.59,UK
2019-04-14,facebook,172,172,116.0,Argentina
2019-04-14,google,108,108,23.81,India
2019-04-14,instagram,312,312,101.18,Canada
2019-04-14,instagram,321,321,120.0,UK
2019-04-15,facebook,218,218,97.0,US
2019-04-15,google,110,110,23.33,India
2019-04-16,facebook,222,222,84.0,US
2019-04-16,instagram,256,256,96.47,US
2019-04-17,facebook,238,238,84.0,Germany
2019-04-17,google,138,138,23.57,Germany
2019-04-17,instagram,291,291,95.29,Germany
2019-04-17,instagram,338,338,105.88,US
2019-04-18,facebook,230,230,91.0,India
2019-04-18,instagram,329,329,107.06,China
2019-04-19,facebook,768,768,388.0,China
2019-04-19,facebook,230,230,93.0,India
2019-04-19,google,104,104,20.95,China
2019-04-19,google,96,96,20.24,India
2019-04-19,instagram,259,259,125.88,Brazil
2019-04-19,instagram,324,324,100.0,US
2019-04-20,instagram,253,253,130.59,Spain
2019-04-20,instagram,265,265,105.88,US
2019-04-21,facebook,238,238,111.0,Danmark
2019-04-21,facebook,162,162,114.0,Germany
2019-04-21,facebook,232,232,104.0,UK
2019-04-21,facebook,236,236,111.0,US
2019-04-21,google,137,137,26.43,UK
2019-04-21,instagram,256,256,120.0,US
2019-04-22,facebook,178,178,95.0,France
2019-04-22,google,125,125,25.24,Argentina
2019-04-22,instagram,321,321,111.76,China
2019-04-24,facebook,230,230,103.0,China
2019-04-24,facebook,228,228,111.0,Sweden
2019-04-24,instagram,315,315,109.41,Argentina
2019-04-25,facebook,234,234,112.0,China
2019-04-25,instagram,321,321,136.47,France
2019-04-25,instagram,329,329,131.76,India
2019-04-25,instagram,235,235,121.18,US
2019-04-26,facebook,398,398,209.0,US
2019-04-26,instagram,479,479,238.82,UK
2019-04-27,facebook,198,198,82.0,US
2019-04-27,google,111,111,19.76,France
2019-04-27,google,137,137,26.9,US
2019-04-27,instagram,247,247,101.18,Brazil
2019-04-28,facebook,224,224,104.0,US
2019-04-28,google,228,228,50.95,China
2019-04-28,instagram,312,312,108.24,US
2019-04-29,instagram,321,321,135.29,China
2019-04-29,instagram,244,244,118.82,Danmark
2019-04-29,instagram,285,285,135.29,India
2019-04-29,instagram,262,262,100.0,Sweden
2019-04-29,instagram,335,335,94.12,US
2019-04-30,facebook,394,394,208.0,China
2019-04-30,facebook,372,372,204.0,India
2019-04-30,instagram,605,605,238.82,Argentina
2019-04-30,instagram,315,315,135.29,India
2019-04-30,instagram,291,291,109.41,Sweden
2019-04-30,instagram,318,318,120.0,US
2019-05-01,facebook,212,212,100.0,US
2019-05-01,google,118,118,19.05,China
2019-05-01,instagram,303,303,124.71,China
2019-05-02,facebook,168,168,111.0,Argentina
2019-05-02,instagram,265,265,115.29,India
2019-05-04,instagram,571,571,240.0,China
2019-05-04,instagram,285,285,104.71,Danmark
2019-05-05,instagram,527,527,195.29,Germany
2019-05-06,facebook,220,220,84.0,Argentina
2019-05-06,facebook,226,226,108.0,India
2019-05-06,facebook,234,234,101.0,US
2019-05-06,google,112,112,20.95,Brazil
2019-05-06,google,138,138,20.0,US
2019-05-06,instagram,312,312,125.88,India
2019-05-07,instagram,241,241,114.12,UK
2019-05-07,instagram,338,338,138.82,US
2019-05-08,instagram,321,321,109.41,Germany
2019-05-08,instagram,250,250,96.47,US
2019-05-09,facebook,238,238,82.0,Brazil
2019-05-09,google,118,118,26.9,China
2019-05-09,instagram,241,241,118.82,US
2019-05-10,facebook,196,196,105.0,China
2019-05-10,facebook,164,164,95.0,Danmark
2019-05-10,facebook,166,166,118.0,UK
2019-05-10,google,130,130,27.86,Spain
2019-05-10,google,98,98,20.95,Sweden
2019-05-10,instagram,344,344,122.35,India
2019-05-11,facebook,200,200,102.0,India
2019-05-11,google,137,137,26.67,India
2019-05-11,google,114,114,25.24,UK
2019-05-11,instagram,285,285,125.88,Danmark
2019-05-11,instagram,268,268,135.29,India
2019-05-11,instagram,268,268,94.12,UK
2019-05-11,instagram,300,300,115.29,US
2019-05-12,facebook,162,162,116.0,Canada
2019-05-12,google,120,120,21.67,US
2019-05-12,instagram,611,611,256.47,China
2019-05-12,instagram,309,309,97.65,France
2019-05-14,instagram,315,315,129.41,France
2019-05-14,instagram,250,250,123.53,India
2019-05-15,facebook,216,216,89.0,Brazil
2019-05-15,facebook,186,186,93.0,Sweden
2019-05-15,google,101,101,25.0,India
2019-05-16,facebook,184,184,88.0,China
2019-05-16,facebook,196,196,111.0,US
2019-05-16,google,129,129,20.48,India
2019-05-16,instagram,244,244,118.82,Argentina
2019-05-16,instagram,338,338,134.12,France
2019-05-17,facebook,176,176,85.0,Germany
2019-05-17,google,136,136,25.24,UK
2019-05-17,instagram,589,589,212.94,China
2019-05-17,instagram,350,350,101.18,Germany
2019-05-17,instagram,271,271,140.0,US
2019-05-18,facebook,376,376,203.0,Danmark
2019-05-19,google,96,96,27.86,US
2019-05-20,facebook,174,174,98.0,US
2019-05-20,google,138,138,24.29,US
2019-05-20,instagram,291,291,108.24,China
2019-05-20,instagram,303,303,117.65,US
2019-05-21,instagram,297,297,116.47,Germany
2019-05-21,instagram,312,312,102.35,US
2019-05-22,facebook,190,190,106.0,India
2019-05-22,facebook,160,160,97.0,UK
2019-05-22,instagram,259,259,104.71,India
2019-05-23,facebook,238,238,83.0,Canada
2019-05-23,facebook,378,378,215.0,UK
2019-05-23,instagram,321,321,129.41,Germany
2019-05-23,instagram,479,479,267.06,US
2019-05-24,facebook,238,238,91.0,France
2019-05-24,instagram,623,623,269.41,India
2019-05-24,instagram,291,291,117.65,Spain
2019-05-24,instagram,309,309,134.12,US
2019-05-25,facebook,162,162,104.0,Germany
2019-05-25,google,95,95,27.86,Argentina
2019-05-25,instagram,306,306,94.12,UK
2019-05-25,instagram,347,347,117.65,US
2019-05-26,google,127,127,20.24,Germany
2019-05-27,instagram,300,300,109.41,Brazil
2019-05-27,instagram,238,238,129.41,China
2019-05-27,instagram,321,321,137.65,India
2019-05-27,instagram,632,632,264.71,US
2019-05-28,facebook,226,226,114.0,China
2019-05-28,facebook,368,368,185.0,Sweden
2019-05-28,google,131,131,24.29,UK
2019-05-29,facebook,198,198,107.0,India
2019-05-29,instagram,238,238,134.12,Argentina
2019-05-29,instagram,259,259,117.65,Germany
2019-05-29,instagram,338,338,100.0,US
2019-05-30,instagram,350,350,117.65,Canada
2019-05-30,instagram,244,244,125.88,China
2019-05-31,instagram,303,303,137.65,France
2019-05-31,instagram,241,241,102.35,India
2019-06-01,facebook,226,226,105.0,India
2019-06-01,facebook,236,236,108.0,Sweden
2019-06-01,instagram,288,288,131.76,Danmark
2019-06-01,instagram,306,306,117.65,UK
2019-06-02,facebook,222,222,84.0,France
2019-06-02,facebook,172,172,93.0,US
2019-06-02,instagram,271,271,134.12,Spain
2019-06-02,instagram,271,271,131.76,US
2019-06-03,facebook,230,230,102.0,China
2019-06-03,instagram,571,571,228.24,Brazil
2019-06-03,instagram,341,341,120.0,France
2019-06-04,google,137,137,21.43,India
2019-06-04,instagram,238,238,95.29,UK
2019-06-05,facebook,216,216,81.0,France
2019-06-05,google,130,130,24.29,Brazil
2019-06-05,instagram,344,344,105.88,Brazil
2019-06-06,facebook,360,360,175.0,Brazil
2019-06-06,facebook,204,204,92.0,UK
2019-06-06,instagram,326,326,136.47,Brazil
2019-06-06,instagram,318,318,117.65,Canada
2019-06-06,instagram,347,347,97.65,Germany
2019-06-07,facebook,234,234,115.0,India
2019-06-07,facebook,174,174,114.0,UK
2019-06-07,facebook,168,168,84.0,US
2019-06-07,instagram,253,253,135.29,Canada
